"hhid","plotnum","plot_value","maize_price","maize_value","output_kg_old","output_kg_new","maize_share","crop_count","beans","cash_crop","soil","soilq","erosion","slope","irrig","fallow","fallow_years","org","orgQ1","inorg1","inorg_type1","inorgQ1","voucher1","inorg_price1","inorg2","inorg_type2","inorgQ2","voucher2","inorg_price2","pest","pestQ","pestU","short_rain","short_rain_crop","owned","price_type1","price_type2","quantity_type1","quantity_type2","nitrogen_kg","phosphorous_kg","potassium_kg","nitrogen_price","nitrogen_unit_price","fam_lab_days","hir_lab_days","area_est","area_gps","area_gps_imputed","sex","age","hh_size","own_sh","rent_sh","y3_hhid","year"
"202012001021401","M1",92926.1724386724,383.928571428571,57589.2857142857,150,242.040263096077,61.9731602012257,3,FALSE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",30,"YES","UREA",2,"NO",3000,"NO",NA,NA,NA,NA,"NO",NA,NA,"YES","banana","OWNED",3000,0,0.92,0,0.92,0,0,3000,3260.86956521739,31,0,0.121405802667141,0.125452667474747,0.125452667474747,"male",59,8,54000,NA,NA,2010
"202012001021601","M2",115178.571428571,383.928571428571,115178.571428571,300,300,100,1,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",1000,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","maize","OWNED",0,0,0,0,0,0,0,NA,NA,57,0,0.526091754436493,0.323748797178268,0.323748797178268,"male",56,6,66000,NA,NA,2010
"202012001022301","M2",153571.428571428,383.928571428571,153571.428571428,400,400,100,1,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,23,0,0.202343001961708,NA,0.260051220655441,"male",36,6,6000,NA,NA,2010
"202012001049801","M3",836347.402597402,383.928571428571,575892.857142856,1500,2178.39323467231,68.8580911896581,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","YES",98,NA,"NO",NA,"YES","DAP",50,"NO",45000,"YES","UREA",50,"NO",35000,"YES",250,"MILLILITRE","NO",NA,"RENTED",45000,35000,9,23,32,10.028,0,37812.5,1181.640625,14,16,0.404686003923416,NA,0.509418725967407,"male",50,6,431000,NA,NA,2010
"202012001058601","M1",981623.376623377,383.928571428571,460714.285714285,1200,2556.78646934461,46.9339154594165,2,TRUE,FALSE,"LOAM","GOOD","YES","SLIGHTLY SLOPED","NO",2009,1,"YES",1000,"YES","UREA",50,"YES",26500,"NO",NA,NA,NA,NA,"YES",500,"MILLILITRE","YES","maize","OWNED",26500,0,23,0,23,0,0,26500,1152.17391304348,42,0,0.0323748774826527,0.283280193805695,0.283280193805695,"male",42,6,2490000,NA,NA,2010
"202024305017601","M1",567597.402597403,383.928571428571,307142.857142857,800,1478.39323467231,54.1128017389314,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"YES","UREA",125,"NO",1e+05,"NO",NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",1e+05,0,57.5,0,57.5,0,0,1e+05,1739.13043478261,26,8,0.809372007846832,NA,0.405738174915314,"male",46,7,28000,NA,NA,2010
"203009002004401","M1",154922.077922078,383.928571428571,76785.7142857142,200,403.517970401692,49.5640875178137,2,TRUE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,20,0,0.404686003923416,0.44515460729599,0.44515460729599,"male",41,6,200000,30000,NA,2010
"203009002011501","M1",116529.220779221,383.928571428571,38392.8571428571,100,303.517970401692,32.9469783511186,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",750,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,34,0,0.404686003923416,0.368264257907867,0.368264257907867,"male",50,7,53000,0,NA,2010
"203009002011501","M2",160131.168831169,383.928571428571,76785.7142857142,200,417.085835095138,47.9517603263558,3,TRUE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,33,0,0.505857527256012,0.485623210668564,0.485623210668564,"male",50,7,53000,0,NA,2010
"203009002019301","M1",NA,383.928571428571,38392.8571428571,100,NA,NA,5,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,6,0,0.323748797178268,2.26624155044556,2.26624155044556,"female",31,4,1000,0,NA,2010
"203009002031701","M1",207012.987012987,383.928571428571,76785.7142857142,200,539.196617336153,37.0922208281053,2,TRUE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,56,0,1.21405804157257,0.101171500980854,0.101171500980854,"male",28,2,64000,NA,NA,2010
"203009002048301","M1",472963.564213565,383.928571428571,153571.428571428,400,1231.9050974865,32.4700336751699,3,TRUE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",1500,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,77,8,1.21405804157257,1.71991550922394,1.71991550922394,"male",54,4,27000,0,NA,2010
"203009002062801","M1",197196.428571428,383.928571428571,62196.4285714285,162,513.627906976745,31.5403422982885,3,FALSE,FALSE,"CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",160,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","maize","OWNED",0,0,0,0,0,0,0,NA,NA,50,0,0.809372007846832,0.918637216091156,0.918637216091156,"male",30,4,56000,50000,NA,2010
"203009002068501","M1",582646.103896104,383.928571428571,191964.285714286,500,1517.58985200846,32.9469783511186,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,58,21,6.07029008865356,8.57124996185303,8.57124996185303,"male",49,5,9720000,NA,NA,2010
"203009002115601","M1",116529.220779221,383.928571428571,38392.8571428571,100,303.517970401692,32.9469783511186,2,TRUE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,9,0,0.202343001961708,0.194249272346497,0.194249272346497,"female",36,7,2000,0,NA,2010
"203013019000101","M1",128876.623376623,383.928571428571,76785.7142857142,200,335.678646934461,59.5807930669622,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","maize","USED FREE OF CHARGE",0,0,0,0,0,0,0,NA,NA,48,0,0.202343001961708,0.258999019861221,0.258999019861221,"male",70,9,10000,NA,NA,2010
"204001001003601","M1",158345.418470418,383.928571428571,76785.7142857142,200,412.434578341556,48.4925393026506,4,TRUE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,10,12,0.303514510393143,0.210436716675758,0.210436716675758,"female",46,2,18000,NA,NA,2010
"204001001029601","M1",195117.965367965,383.928571428571,124392.857142857,324,508.214235377026,63.7526415921104,2,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,14,14,0.404686003923416,0.396592289209366,0.396592289209366,"female",36,6,48000,115000,NA,2010
"204001001029601","M2",NA,383.928571428571,331714.285714285,864,NA,NA,2,FALSE,FALSE,"LOAM","GOOD","YES","SLIGHTLY SLOPED","NO",2002,8,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,24,40,0.809372007846832,0.833653151988983,0.833653151988983,"female",36,6,48000,115000,NA,2010
"204001001029605","M1",NA,383.928571428571,82928.5714285713,216,NA,NA,3,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,5,6,0.202343001961708,NA,0.439084321260452,"female",43,3,22500,40000,NA,2010
"204001001030101","M1",26942.5324675325,383.928571428571,23035.7142857143,60,70.1758985200846,85.4994396442644,2,TRUE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,5,0,0.0809371992945671,0.044515460729599,0.044515460729599,"female",36,1,5000,NA,NA,2010
"204001001058501","M1",1058639.97113997,383.928571428571,383928.571428571,1000,2757.38783180644,36.2662077660969,3,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",1,"LITRE","NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,42,24,0.809372007846832,1.26666724681854,1.26666724681854,"male",40,12,7335000,NA,NA,2010
"204001001072901","M1",NA,383.928571428571,15357.1428571428,40,NA,NA,3,TRUE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",2008,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",350,"MILLILITRE","NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,304,0,2.42811608314514,2.69116187095642,2.69116187095642,"male",47,9,116000,NA,NA,2010
"204001002017801","M1",277507.215007215,383.928571428571,230357.142857143,600,722.809490251351,83.0094247643809,2,FALSE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",400,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,82,4,0.202343001961708,0.343983113765717,0.343983113765717,"male",52,10,245000,0,NA,2010
"204001002017801","M2",1137779.22077922,383.928571428571,1059642.85714286,2760,2963.51797040169,93.1325548744992,2,TRUE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",1000,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,150,17,2.83280205726624,2.16102337837219,2.16102337837219,"male",52,10,245000,0,NA,2010
"204001002027901","M1",462611.875180374,383.928571428571,191964.285714286,500,1204.94255860935,41.4957540031669,4,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,28,0,0.303514510393143,0.303514510393143,0.303514510393143,"male",32,7,27000,84000,NA,2010
"204001002027901","M2",179616.883116883,383.928571428571,153571.428571428,400,467.839323467231,85.4994396442645,2,TRUE,FALSE,"LOAM","GOOD","YES","VERY STEEP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,29,6,0.202343001961708,0.137593239545822,0.137593239545822,"male",32,7,27000,84000,NA,2010
"204001002027901","M3",57589.2857142857,383.928571428571,57589.2857142857,150,150,100,1,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",50,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,10,0,0.101171500980854,0.076890341937542,0.076890341937542,"male",32,7,27000,84000,NA,2010
"204001002031201","M1",102831.168831169,383.928571428571,76785.7142857142,200,267.839323467231,74.6716342510734,2,TRUE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","maize","OWNED",0,0,0,0,0,0,0,NA,NA,0,0,0.323748797178268,0.343983113765717,0.343983113765717,"female",84,3,3500,NA,NA,2010
"204001002031201","M2",153571.428571428,383.928571428571,153571.428571428,400,400,100,1,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,0,0,0.404686003923416,0.509904384613037,0.509904384613037,"female",84,3,3500,NA,NA,2010
"204001002041601","M1",575892.857142856,383.928571428571,575892.857142856,1500,1500,100,1,FALSE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",1000,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",250,"MILLILITRE","NO",NA,"USED FREE OF CHARGE",0,0,0,0,0,0,0,NA,NA,69,0,0.809372007846832,0.169968113303185,0.169968113303185,"male",34,6,67000,0,NA,2010
"204001002041601","M2",153571.428571428,383.928571428571,153571.428571428,400,400,100,1,FALSE,FALSE,"LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,17,0,0.404686003923416,NA,0.481738209724426,"male",34,6,67000,0,NA,2010
"204001002044801","M1",221433.080808081,383.928571428571,191964.285714286,500,576.755931407094,86.6917829141635,2,FALSE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,3,3,0.202343001961708,0.186155557632446,0.186155557632446,"male",28,4,12000,8500,NA,2010
"204001002055401","M1",NA,383.928571428571,30714.2857142857,80,NA,NA,2,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,174,0,0.404686003923416,0.489670068025589,0.489670068025589,"male",67,11,18000,NA,NA,2010
"204001002055401","M2",767857.142857142,383.928571428571,767857.142857142,2000,2000,100,1,FALSE,FALSE,"CLAY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,111,35,1.61874401569366,1.50947880744934,1.50947880744934,"male",67,11,18000,NA,NA,2010
"204001002080001","M1",NA,383.928571428571,76785.7142857142,200,NA,NA,2,TRUE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"YES",200,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,33,0,0.404686003923416,0.400639146566391,0.400639146566391,"female",86,5,36000,120000,NA,2010
"204001002080001","M2",205662.337662338,383.928571428571,153571.428571428,400,535.678646934461,74.6716342510734,2,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,24,7,0.809372007846832,0.853887438774109,0.853887438774109,"female",86,5,36000,120000,NA,2010
"205002007004201","M1",19196.4285714286,383.928571428571,19196.4285714286,50,50,100,1,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0,0,0,NA,NA,6,0,0.202343001961708,0.0647497549653053,0.0647497549653053,"female",30,5,5000,NA,NA,2010
"205002007004401","M1",45241.8831168832,383.928571428571,19196.4285714286,50,117.839323467231,42.4306577200473,2,TRUE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,39,0,0.202343001961708,0.23471787571907,0.23471787571907,"female",47,6,3500,0,NA,2010
"205002007004401","M2",153571.428571428,383.928571428571,153571.428571428,400,400,100,1,FALSE,FALSE,"LOAM","AVERAGE","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,45,0,0.101171500980854,0.109265223145485,0.109265223145485,"female",47,6,3500,0,NA,2010
"205002007004401","M3",120178.571428571,383.928571428571,7678.57142857142,20,313.023255813954,6.38930163447251,2,FALSE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,28,0,0.101171500980854,0.089030921459198,0.089030921459198,"female",47,6,3500,0,NA,2010
"205002007011501","M2",38392.8571428571,383.928571428571,38392.8571428571,100,100,100,1,FALSE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","YES",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","banana","OWNED",0,0,0,0,0,0,0,NA,NA,9,0,0.101171500980854,NA,0.247101277112961,"male",42,7,36000,70000,NA,2010
"205002007011501","M4",155678.571428571,383.928571428571,115178.571428571,300,405.488372093023,73.9848589125946,2,FALSE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,18,0,0.202343001961708,0.121405802667141,0.121405802667141,"male",42,7,36000,70000,NA,2010
"205002007012401","M1",668155.844155844,383.928571428571,383928.571428571,1000,1740.31289640592,57.4609314259057,4,TRUE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,58,0,2.42811608314514,1.21405804157257,1.21405804157257,"male",49,10,357000,NA,NA,2010
"205002007012401","M3",519651.875901875,383.928571428571,460714.285714285,1200,1353.51186281419,88.658255089467,2,FALSE,FALSE,"LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,66,0,2.02343010902405,1.78466522693634,1.78466522693634,"male",49,10,357000,NA,NA,2010
"205002007017501","M1",4432775.97402597,383.928571428571,422321.428571428,1100,11545.8350951374,9.52724502763138,3,TRUE,FALSE,"SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,35,0,0.404686003923416,0.190202414989471,0.190202414989471,"male",60,5,180000,NA,NA,2010
"2101010003004401","M1",313395.146520146,408.333333333333,245000,600,767.498318008522,78.1760670898744,2,FALSE,FALSE,"LOAM","GOOD","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,56,0,0.404686003923416,0.562513530254364,0.562513530254364,"male",43,11,2047000,NA,NA,2010
"2101010003004401","M2",509053.724053724,408.333333333333,326666.666666666,800,1246.66218135606,64.1713538730916,2,FALSE,FALSE,"SANDY","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,76,0,0.809372007846832,0.918637216091156,0.918637216091156,"male",43,11,2047000,NA,NA,2010
"2101010003004403","M1",163333.333333333,408.333333333333,163333.333333333,400,400,100,1,FALSE,FALSE,"LOAM","BAD","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,5,11,0.404686003923416,0.339936226606369,0.339936226606369,"male",23,2,4000,0,NA,2010
"2101010003011201","M1",240644.078144078,408.333333333333,204166.666666666,500,589.332436271212,84.8417581023657,2,FALSE,FALSE,"LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,29,0,1.21405804157257,1.56208789348602,1.56208789348602,"female",76,3,3500,NA,NA,2010
"2101010003011501","M1",NA,408.333333333333,NA,NA,NA,NA,2,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,18,13,0.202343001961708,0.089030921459198,0.089030921459198,"female",38,4,20000,80000,NA,2010
"2101010003011501","M2",113788.156288156,408.333333333333,40833.3333333333,100,278.664872542423,35.8853985030984,2,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,16,0,0.404686003923416,NA,0.565831959247589,"female",38,4,20000,80000,NA,2010
"2101010003031701","M1",136382.783882784,408.333333333333,81666.6666666666,200,333.998654406818,59.8804807627745,2,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,46,0,0.404686003923416,0.339936226606369,0.339936226606369,"male",31,3,1500,NA,NA,2010
"2101010003041901","M1",208930.097680098,408.333333333333,163333.333333333,400,511.665545339015,78.1760670898744,2,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,24,22,0.607029020786285,0.639403879642487,0.639403879642487,"male",33,5,20000,0,NA,2010
"2101010003041901","M2",109024.725274725,408.333333333333,81666.6666666666,200,266.999327203409,74.9065557935408,2,FALSE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,16,14,0.0809371992945671,0.145686969161034,0.145686969161034,"male",33,5,20000,0,NA,2010
"2101010003048301","M1",137444.505494505,408.333333333333,88199.9999999999,216,336.598788966136,64.1713538730916,2,FALSE,FALSE,"LOAM","BAD","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0,0,0,NA,NA,26,0,0.404686003923416,0.704153656959534,0.704153656959534,"male",46,9,76500,NA,NA,2010
"2101010003048301","M2",1119811.35531135,408.333333333333,922833.333333333,2260,2742.39515586454,82.4097138286963,2,FALSE,FALSE,"LOAM","BAD","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,90,0,2.02343010902405,NA,2.4274685382843,"male",46,9,76500,NA,NA,2010
"2101014002010901","M2",182923.80952381,408.333333333333,81666.6666666666,200,447.976676384841,44.645181444265,2,TRUE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,25,2,0.202343001961708,0.153780683875084,0.153780683875084,"male",33,8,95000,40000,NA,2010
"2101014002010901","M3",330738.095238095,408.333333333333,204166.666666666,500,809.970845481051,61.7306169462241,2,TRUE,FALSE,"LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"RENTED",0,0,0,0,0,0,0,NA,NA,24,32,0.607029020786285,0.776997089385986,0.776997089385986,"male",33,8,95000,40000,NA,2010
"2101014002012701","M1",402609.523809524,408.333333333333,326666.666666666,800,985.982507288631,81.1373421015281,2,TRUE,FALSE,"LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"YES",400,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,76,0,1.01171505451202,1.29904210567474,1.29904210567474,"female",55,5,40500,15000,NA,2010
"2101014002033201","M1",1196380.95238095,408.333333333333,816666.666666666,2000,2929.91253644315,68.2614233402324,2,TRUE,FALSE,"LOAM","AVERAGE","YES","SLIGHTLY SLOPED","NO",0,NA,"YES",1000,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,0,0,0,0,NA,NA,82,8,0.809372007846832,1.23429226875305,1.23429226875305,"male",41,6,631000,NA,NA,2010
