"region","item_name","vill_price","dis_price"
"kilimanjaro","Chicken (live)",NA,NA
"kilimanjaro","Chicken (live)",8000,7000
"kilimanjaro","Chicken (live)",6000,NA
"kilimanjaro","Chicken (live)",7000,NA
"kilimanjaro","Chicken (live)",7000,NA
"kilimanjaro","Chicken (live)",6000,NA
"kilimanjaro","Chicken (live)",5000,NA
"kilimanjaro","Chicken (live)",6000,NA
"kilimanjaro","Eggs",200,300
"kilimanjaro","Eggs",150,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Eggs",150,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Eggs",300,250
"kilimanjaro","Eggs",250,NA
"kilimanjaro","Eggs",250,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Eggs",NA,NA
"kilimanjaro","Eggs",200,NA
"kilimanjaro","Dagaa",3333.33333333333,NA
"kilimanjaro","Dagaa",NA,6000
"kilimanjaro","Dagaa",NA,NA
"kilimanjaro","Dagaa",2000,6000
"kilimanjaro","Dagaa",NA,5000
"kilimanjaro","Dagaa",2600,NA
"kilimanjaro","Dagaa",3000,3000
"kilimanjaro","Dagaa",2000,NA
"kilimanjaro","Dagaa",1666.66666666667,NA
"kilimanjaro","Dagaa",NA,NA
"kilimanjaro","Dagaa",NA,NA
"kilimanjaro","Dagaa",2666.66666666667,NA
"kilimanjaro","Dagaa",2666.66666666667,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,5000
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh fish",NA,NA
"kilimanjaro","Fresh milk",700,NA
"kilimanjaro","Fresh milk",1200,NA
"kilimanjaro","Fresh milk",600,NA
"kilimanjaro","Fresh milk",NA,NA
"kilimanjaro","Fresh milk",800,NA
"kilimanjaro","Fresh milk",NA,NA
"kilimanjaro","Fresh milk",600,1000
"kilimanjaro","Fresh milk",600,NA
"kilimanjaro","Fresh milk",700,NA
"kilimanjaro","Fresh milk",NA,NA
"kilimanjaro","Fresh milk",400,NA
"kilimanjaro","Fresh milk",NA,NA
"kilimanjaro","Fresh milk",800,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Canned milk/powder",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Firewood",NA,NA
"kilimanjaro","Kerosene",2000,NA
"kilimanjaro","Kerosene",1500,1400
"kilimanjaro","Kerosene",2400,NA
"kilimanjaro","Kerosene",NA,1400
"kilimanjaro","Kerosene",2000,NA
"kilimanjaro","Kerosene",1600,NA
"kilimanjaro","Kerosene",2400,NA
"kilimanjaro","Kerosene",1300,NA
"kilimanjaro","Kerosene",NA,NA
"kilimanjaro","Kerosene",1300,NA
"kilimanjaro","Kerosene",2400,NA
"kilimanjaro","Kerosene",1400,NA
"kilimanjaro","Kerosene",2400,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,333.333333333333
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",277.777777777778,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Charcoal",NA,NA
"kilimanjaro","Maize grinding costs",NA,NA
"kilimanjaro","Maize grinding costs",50,50
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,50
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,50
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",50,NA
"kilimanjaro","Maize grinding costs",NA,NA
"kilimanjaro","Maize grinding costs",50,NA
"tanga","Cooking oil",2400,NA
"tanga","Cooking oil",2500,2400
"tanga","Cooking oil",3000,3500
"tanga","Cooking oil",3000,NA
"tanga","Cooking oil",3000,NA
"tanga","Cooking oil",3200,NA
"tanga","Cooking oil",2200,2500
"tanga","Cooking oil",3000,3000
"tanga","Cooking oil",2700,NA
"tanga","Cooking oil",3000,NA
"tanga","Cooking oil",3000,NA
"tanga","Cooking oil",3000,NA
"tanga","Cooking oil",NA,2400
"tanga","Cooking oil",2500,NA
"tanga","Salt",800,NA
"tanga","Salt",600,600
"tanga","Salt",400,600
"tanga","Salt",500,NA
"tanga","Salt",NA,600
"tanga","Salt",NA,NA
"tanga","Salt",400,250
"tanga","Salt",375,NA
"tanga","Salt",600,NA
"tanga","Salt",1500,NA
"tanga","Salt",600,NA
"tanga","Salt",600,NA
"tanga","Salt",NA,750
"tanga","Salt",2000,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (paddy)",NA,NA
"tanga","Rice (husked)",1200,NA
"tanga","Rice (husked)",1100,1200
"tanga","Rice (husked)",1400,1400
"tanga","Rice (husked)",1400,NA
"tanga","Rice (husked)",NA,1200
"tanga","Rice (husked)",1500,NA
"tanga","Rice (husked)",1200,1200
"tanga","Rice (husked)",1400,1400
"tanga","Rice (husked)",1000,1000
"tanga","Rice (husked)",1500,NA
"tanga","Rice (husked)",1400,NA
"tanga","Rice (husked)",1300,NA
"tanga","Rice (husked)",NA,1100
"tanga","Rice (husked)",1200,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,250
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (green, cob)",NA,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,500
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",400,500
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,400
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",450,NA
"tanga","Maize (grain)",NA,NA
"tanga","Maize (grain)",300,NA
"tanga","Maize (flour)",600,NA
"tanga","Maize (flour)",600,600
"tanga","Maize (flour)",1000,1200
"tanga","Maize (flour)",800,NA
"tanga","Maize (flour)",800,700
"tanga","Maize (flour)",1000,NA
"tanga","Maize (flour)",500,500
"tanga","Maize (flour)",700,800
"tanga","Maize (flour)",600,600
"tanga","Maize (flour)",900,NA
"tanga","Maize (flour)",1000,NA
"tanga","Maize (flour)",1000,NA
"tanga","Maize (flour)",NA,500
"tanga","Maize (flour)",600,NA
"tanga","Sorghum (grain)",1000,NA
"tanga","Sorghum (grain)",NA,800
"tanga","Sorghum (grain)",NA,1000
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,800
"tanga","Sorghum (grain)",NA,800
"tanga","Sorghum (grain)",800,600
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,NA
"tanga","Sorghum (grain)",NA,800
"tanga","Sorghum (grain)",NA,NA
"tanga","Millet (grain)",1000,NA
"tanga","Millet (grain)",NA,800
"tanga","Millet (grain)",NA,1000
"tanga","Millet (grain)",NA,NA
"tanga","Millet (grain)",NA,1000
"tanga","Millet (grain)",NA,NA
"tanga","Millet (grain)",NA,1000
"tanga","Millet (grain)",NA,1200
"tanga","Millet (grain)",1000,1000
"tanga","Millet (grain)",NA,NA
"tanga","Millet (grain)",1400,NA
"tanga","Millet (grain)",NA,NA
"tanga","Millet (grain)",NA,1000
"tanga","Millet (grain)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Sorghum (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,800
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Millet (flour)",NA,NA
"tanga","Bread",2400,NA
"tanga","Bread",NA,2800
"tanga","Bread",NA,1875
"tanga","Bread",1500,NA
"tanga","Bread",NA,NA
"tanga","Bread",NA,NA
"tanga","Bread",NA,1400
"tanga","Bread",NA,NA
"tanga","Bread",1600,1600
"tanga","Bread",NA,NA
"tanga","Bread",NA,NA
"tanga","Bread",NA,NA
"tanga","Bread",NA,NA
"tanga","Bread",NA,NA
"tanga","Buns",1666.66666666667,NA
"tanga","Buns",1000,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Buns",1500,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Buns",15000,NA
"tanga","Buns",2000,NA
"tanga","Buns",NA,NA
"tanga","Buns",NA,NA
"tanga","Tea (dry)",7000,NA
"tanga","Tea (dry)",6000,7000
"tanga","Tea (dry)",8000,8000
"tanga","Tea (dry)",8000,NA
"tanga","Tea (dry)",NA,NA
"tanga","Tea (dry)",7000,NA
"tanga","Tea (dry)",10000,6000
"tanga","Tea (dry)",10000,10000
"tanga","Tea (dry)",10000,NA
"tanga","Tea (dry)",10000,NA
"tanga","Tea (dry)",10000,NA
"tanga","Tea (dry)",8000,NA
"tanga","Tea (dry)",NA,7000
"tanga","Tea (dry)",7000,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",400,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",100,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Local brews",NA,NA
"tanga","Casava fresh",153.846153846154,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",625,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,NA
"tanga","Casava fresh",NA,375
"tanga","Casava fresh",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,600
"tanga","Casava flour",NA,NA
"tanga","Casava flour",500,500
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava flour",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Casava (dry)",NA,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,833.333333333333
"tanga","Sweet potatoes",714.285714285714,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,571.428571428571
"tanga","Sweet potatoes",NA,434.782608695652
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",714.285714285714,NA
"tanga","Sweet potatoes",NA,NA
"tanga","Sweet potatoes",NA,625
"tanga","Sweet potatoes",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,833.333333333333
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Yams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,1000
"tanga","Cocoyams",1176.47058823529,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,NA
"tanga","Cocoyams",NA,909.090909090909
"tanga","Cocoyams",NA,NA
"tanga","Irish potatoes",500,NA
"tanga","Irish potatoes",416.666666666667,600
"tanga","Irish potatoes",NA,600
"tanga","Irish potatoes",NA,NA
"tanga","Irish potatoes",NA,500
"tanga","Irish potatoes",NA,NA
"tanga","Irish potatoes",NA,500
"tanga","Irish potatoes",NA,600
"tanga","Irish potatoes",600,600
"tanga","Irish potatoes",NA,NA
"tanga","Irish potatoes",NA,NA
"tanga","Irish potatoes",NA,NA
"tanga","Irish potatoes",NA,500
"tanga","Irish potatoes",714.285714285714,NA
"tanga","Cooking bananas",250,NA
"tanga","Cooking bananas",111.111111111111,434.782608695652
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,363.636363636364
"tanga","Cooking bananas",NA,533.333333333333
"tanga","Cooking bananas",NA,444.444444444444
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,NA
"tanga","Cooking bananas",NA,625
"tanga","Cooking bananas",NA,NA
"tanga","Sugar",1400,NA
"tanga","Sugar",1400,1400
"tanga","Sugar",1600,1800
"tanga","Sugar",2200,NA
"tanga","Sugar",2000,1500
"tanga","Sugar",2000,NA
"tanga","Sugar",1600,1600
"tanga","Sugar",2400,2200
"tanga","Sugar",1400,1400
"tanga","Sugar",2400,NA
"tanga","Sugar",2400,NA
"tanga","Sugar",1800,NA
"tanga","Sugar",NA,1500
"tanga","Sugar",1500,NA
"tanga","Peas",1000,NA
"tanga","Peas",800,1000
"tanga","Peas",NA,NA
"tanga","Peas",800,NA
"tanga","Peas",NA,1000
"tanga","Peas",800,NA
"tanga","Peas",1000,1000
"tanga","Peas",1200,1200
"tanga","Peas",700,800
"tanga","Peas",NA,NA
"tanga","Peas",NA,NA
"tanga","Peas",1000,NA
"tanga","Peas",NA,600
"tanga","Peas",700,NA
"tanga","Beans",1200,NA
"tanga","Beans",1000,1200
"tanga","Beans",1500,1300
"tanga","Beans",1400,NA
"tanga","Beans",NA,1100
"tanga","Beans",1000,NA
"tanga","Beans",1200,1000
"tanga","Beans",1200,1300
"tanga","Beans",1000,1000
"tanga","Beans",1500,NA
"tanga","Beans",1000,NA
"tanga","Beans",1500,NA
"tanga","Beans",NA,1200
"tanga","Beans",1000,NA
"tanga","Groundnuts",NA,NA
"tanga","Groundnuts",2000,1800
"tanga","Groundnuts",NA,2000
"tanga","Groundnuts",NA,NA
"tanga","Groundnuts",2000,2000
"tanga","Groundnuts",NA,NA
"tanga","Groundnuts",NA,1800
"tanga","Groundnuts",2000,2200
"tanga","Groundnuts",1600,1600
"tanga","Groundnuts",NA,NA
"tanga","Groundnuts",2500,NA
"tanga","Groundnuts",NA,NA
"tanga","Groundnuts",NA,1800
"tanga","Groundnuts",2000,NA
"tanga","Coconuts",NA,NA
"tanga","Coconuts",833.333333333333,1111.11111111111
"tanga","Coconuts",500,800
"tanga","Coconuts",1200,NA
"tanga","Coconuts",NA,833.333333333333
"tanga","Coconuts",NA,NA
"tanga","Coconuts",428.571428571429,800
"tanga","Coconuts",NA,857.142857142857
"tanga","Coconuts",NA,1600
"tanga","Coconuts",333.333333333333,NA
"tanga","Coconuts",NA,NA
"tanga","Coconuts",1250,NA
"tanga","Coconuts",NA,714.285714285714
"tanga","Coconuts",2222.22222222222,NA
"tanga","Onions",1000,NA
"tanga","Onions",NA,1500
"tanga","Onions",1500,1200
"tanga","Onions",1200,NA
"tanga","Onions",1333.33333333333,1000
"tanga","Onions",1363.63636363636,NA
"tanga","Onions",1000,1000
"tanga","Onions",1200,1000
"tanga","Onions",800,1200
"tanga","Onions",1000,NA
"tanga","Onions",857.142857142857,NA
"tanga","Onions",2000,NA
"tanga","Onions",NA,1200
"tanga","Onions",2000,NA
"tanga","Carrot",NA,NA
"tanga","Carrot",500,1200
"tanga","Carrot",NA,1333.33333333333
"tanga","Carrot",1666.66666666667,NA
"tanga","Carrot",NA,571.428571428571
"tanga","Carrot",NA,NA
"tanga","Carrot",NA,1000
"tanga","Carrot",NA,1000
"tanga","Carrot",1666.66666666667,1333.33333333333
"tanga","Carrot",NA,NA
"tanga","Carrot",NA,NA
"tanga","Carrot",NA,NA
"tanga","Carrot",NA,1500
"tanga","Carrot",NA,NA
"tanga","Tomatoes",666.666666666667,NA
"tanga","Tomatoes",833.333333333333,800
"tanga","Tomatoes",857.142857142857,857.142857142857
"tanga","Tomatoes",1200,NA
"tanga","Tomatoes",571.428571428571,800
"tanga","Tomatoes",1250,NA
"tanga","Tomatoes",500,800
"tanga","Tomatoes",800,1000
"tanga","Tomatoes",666.666666666667,800
"tanga","Tomatoes",571.428571428571,NA
"tanga","Tomatoes",666.666666666667,NA
"tanga","Tomatoes",571.428571428571,NA
"tanga","Tomatoes",NA,1000
"tanga","Tomatoes",666.666666666667,NA
"tanga","Spinach",500,NA
"tanga","Spinach",333.333333333333,500
"tanga","Spinach",NA,500
"tanga","Spinach",500,NA
"tanga","Spinach",222.222222222222,666.666666666667
"tanga","Spinach",NA,NA
"tanga","Spinach",375,666.666666666667
"tanga","Spinach",NA,375
"tanga","Spinach",NA,444.444444444444
"tanga","Spinach",666.666666666667,NA
"tanga","Spinach",615.384615384615,NA
"tanga","Spinach",NA,NA
"tanga","Spinach",NA,625
"tanga","Spinach",1250,NA
"tanga","Cabbage",285.714285714286,NA
"tanga","Cabbage",157.894736842105,416.666666666667
"tanga","Cabbage",NA,312.5
"tanga","Cabbage",190.47619047619,NA
"tanga","Cabbage",NA,454.545454545455
"tanga","Cabbage",NA,NA
"tanga","Cabbage",NA,454.545454545455
"tanga","Cabbage",285.714285714286,277.777777777778
"tanga","Cabbage",NA,833.333333333333
"tanga","Cabbage",NA,NA
"tanga","Cabbage",625,NA
"tanga","Cabbage",NA,NA
"tanga","Cabbage",NA,357.142857142857
"tanga","Cabbage",388.888888888889,NA
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,333.333333333333
"tanga","Ripe bananas",500,571.428571428571
"tanga","Ripe bananas",428.571428571429,NA
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,1250
"tanga","Ripe bananas",666.666666666667,1166.66666666667
"tanga","Ripe bananas",750,1250
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,NA
"tanga","Ripe bananas",NA,2000
"tanga","Ripe bananas",500,NA
"tanga","Citrus fruits",NA,NA
"tanga","Citrus fruits",NA,571.428571428571
"tanga","Citrus fruits",444.444444444444,250
"tanga","Citrus fruits",NA,NA
"tanga","Citrus fruits",NA,666.666666666667
"tanga","Citrus fruits",NA,NA
"tanga","Citrus fruits",NA,NA
"tanga","Citrus fruits",250,500
"tanga","Citrus fruits",428.571428571429,333.333333333333
"tanga","Citrus fruits",NA,NA
"tanga","Citrus fruits",444.444444444444,NA
"tanga","Citrus fruits",400,NA
"tanga","Citrus fruits",NA,400
"tanga","Citrus fruits",NA,NA
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,384.615384615385
"tanga","Papaya",NA,444.444444444444
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,357.142857142857
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,571.428571428571
"tanga","Papaya",NA,875
"tanga","Papaya",333.333333333333,400
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,NA
"tanga","Papaya",NA,666.666666666667
"tanga","Papaya",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,3200
"tanga","Mangoes",NA,800
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,428.571428571429
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Mangoes",NA,NA
"tanga","Goat meat",NA,NA
"tanga","Goat meat",NA,NA
"tanga","Goat meat",30000,40000
"tanga","Goat meat",50000,NA
"tanga","Goat meat",40000,NA
"tanga","Goat meat",25000,NA
"tanga","Goat meat",NA,NA
"tanga","Goat meat",50000,NA
"tanga","Goat meat",NA,NA
"tanga","Goat meat",40000,NA
"tanga","Goat meat",40000,NA
"tanga","Goat meat",40000,NA
"tanga","Goat meat",NA,NA
"tanga","Goat meat",35000,NA
"tanga","Beef",3500,NA
"tanga","Beef",4000,4000
"tanga","Beef",3500,4000
"tanga","Beef",4000,NA
"tanga","Beef",3000,3500
"tanga","Beef",3500,NA
"tanga","Beef",3500,3500
"tanga","Beef",5000,4500
"tanga","Beef",3500,3500
"tanga","Beef",4000,NA
"tanga","Beef",4500,NA
"tanga","Beef",3500,NA
"tanga","Beef",NA,3500
"tanga","Beef",3500,NA
"tanga","Chicken (live)",7000,NA
"tanga","Chicken (live)",4000,6000
"tanga","Chicken (live)",6000,7000
"tanga","Chicken (live)",8000,NA
"tanga","Chicken (live)",5000,6500
"tanga","Chicken (live)",5000,NA
"tanga","Chicken (live)",7000,7000
"tanga","Chicken (live)",5000,8000
"tanga","Chicken (live)",NA,NA
"tanga","Chicken (live)",7000,NA
"tanga","Chicken (live)",7000,NA
"tanga","Chicken (live)",5000,NA
"tanga","Chicken (live)",NA,6000
"tanga","Chicken (live)",5000,NA
"tanga","Eggs",250,NA
"tanga","Eggs",200,200
"tanga","Eggs",200,200
"tanga","Eggs",200,NA
"tanga","Eggs",150,NA
"tanga","Eggs",150,NA
"tanga","Eggs",300,300
"tanga","Eggs",250,300
"tanga","Eggs",250,250
"tanga","Eggs",NA,NA
"tanga","Eggs",200,NA
"tanga","Eggs",150,NA
"tanga","Eggs",NA,250
"tanga","Eggs",250,NA
"tanga","Fresh fish",2800,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,3000
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,NA
"tanga","Fresh fish",NA,2500
"tanga","Fresh fish",NA,NA
"tanga","Dagaa",NA,NA
"tanga","Dagaa",2500,2500
"tanga","Dagaa",2800,2500
"tanga","Dagaa",2600,NA
"tanga","Dagaa",3000,2500
"tanga","Dagaa",3000,NA
"tanga","Dagaa",2600,2500
"tanga","Dagaa",2700,2800
"tanga","Dagaa",NA,3000
"tanga","Dagaa",3000,NA
"tanga","Dagaa",NA,NA
"tanga","Dagaa",NA,NA
"tanga","Dagaa",NA,NA
"tanga","Dagaa",2800,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",400,600
"tanga","Fresh milk",800,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",500,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",600,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",1000,NA
"tanga","Fresh milk",600,NA
"tanga","Fresh milk",NA,NA
"tanga","Fresh milk",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
"tanga","Canned milk/powder",NA,NA
