"y2_hhid","plotnum","area_est","area_gps","area_gps_imputed"
"0802013003024204","M3",0.303514510393143,0.242811605334282,0.242811605334282
"0802013003024601","M1",0.809372007846832,0.728434801101685,0.728434801101685
"0802013003024601","M2",0.404686003923416,0.364217400550842,0.364217400550842
"0802013003030001","M2",2.02343010902405,0.242811605334282,0.242811605334282
"0802013003030001","M1",0.607029020786285,0.566560387611389,0.566560387611389
"0802019001020301","M2",0.202343001961708,0.254952192306519,0.254952192306519
"0802019001020301","M3",0.404686003923416,0.619169592857361,0.619169592857361
"0802019001020301","M1",0.404686003923416,0.291373938322067,0.291373938322067
"0802019001020304","M1",0.809372007846832,0.712247371673584,0.712247371673584
"0802019001025801","M1",1.01171505451202,2.14483594894409,2.14483594894409
"0802019001025801","M2",0.202343001961708,0.526091754436493,0.526091754436493
"0802019001025801","M3",0.404686003923416,0.728434801101685,0.728434801101685
"0802019001027201","M1",0.809372007846832,4.33418703079224,4.33418703079224
"0802019001027201","M2",0.404686003923416,0.481576353311539,0.481576353311539
"0802019001034901","M2",0.607029020786285,NA,0.600958704948425
"0802019001034901","M1",0.809372007846832,NA,0.878897070884705
"0802019001034901","M3",0.404686003923416,NA,0.399586945772171
"0802019001041101","M1",0.607029020786285,0.679872453212738,0.679872453212738
"0802019001041101","M2",0.809372007846832,NA,0.87938266992569
"0802019001043202","M3",0.404686003923416,0.295420795679092,0.295420795679092
"0802019001043202","M2",0.809372007846832,0.712247371673584,0.712247371673584
"0802019001043202","M1",0.809372007846832,0.538232386112213,0.538232386112213
"0802019001046801","M2",0.607029020786285,0.530138611793518,0.530138611793518
"0802019001046801","M1",1.61874401569366,0.866028070449829,0.866028070449829
"0802024002011401","M2",0.809372007846832,NA,1.23137855529785
"0802024002011401","M1",0.404686003923416,0.250905334949493,0.250905334949493
"0802024002039601","M1",0.00809371937066317,NA,0.348110884428024
"0802024002046001","M1",0.202343001961708,NA,0.341635912656784
"0802024002046001","M2",0.101171500980854,0.0809371992945671,0.0809371992945671
"0802024002059901","M1",0.607029020786285,NA,0.58380001783371
"0802024002064801","M1",0.0202342998236418,0.125452667474747,0.125452667474747
"0802024002064801","M3",0.404686003923416,0.044515460729599,0.044515460729599
"0802024002064801","M2",0,NA,0.207118302583694
"0802024002069301","M2",0.202343001961708,0.428967148065567,0.428967148065567
"0802024002069301","M1",1.01171505451202,NA,1.039395570755
"0802024002076801","M1",0.404686003923416,0.161874398589134,0.161874398589134
"0802024002076801","M2",1.61874401569366,1.37593245506287,1.37593245506287
"0802024002085401","M3",0.202343001961708,0.331842511892319,0.331842511892319
"0802024002085401","M1",0.607029020786285,0.497763782739639,0.497763782739639
"0802024002085401","M2",0.303514510393143,NA,0.271058678627014
"0803010002004501","M2",2.42811608314514,7.20341062545776,7.20341062545776
"0803010002004501","M1",0.404686003923416,0.283280193805695,0.283280193805695
"0803010002013301","M2",0.607029020786285,1.3880729675293,1.3880729675293
"0803010002013301","M1",1.21405804157257,1.43258845806122,1.43258845806122
"0803010002014301","M2",0.809372007846832,0.58679473400116,0.58679473400116
"0803010002014301","M1",0.607029020786285,0.938871502876282,0.938871502876282
"0803010002017401","M2",0.101171500980854,0.242811605334282,0.242811605334282
"0803010002017401","M1",1.61874401569366,1.45686960220337,1.45686960220337
"0803010002017801","M3",0.404686003923416,0.983386993408203,0.983386993408203
"0803010002017801","M1",1.61874401569366,2.2581479549408,2.2581479549408
"0803010002017801","M4",2.02343010902405,4.64984226226807,4.64984226226807
"0803010002017801","M2",0.607029020786285,0.910543501377106,0.910543501377106
"0803010002018401","M2",0.607029020786285,0.683919370174408,0.683919370174408
"0803010002018401","M1",2.02343010902405,2.85303640365601,2.85303640365601
"0803010002031101","M1",0.607029020786285,0.526091754436493,0.526091754436493
"0804001003006801","M3",0.809372007846832,NA,0.867808640003204
"0804001003006801","M1",1.09265220165253,1.62279093265533,1.62279093265533
"0804001003006801","M4",1.61874401569366,NA,1.83913600444794
"0804001003006801","M2",2.42811608314514,NA,2.86420559883118
"0804001003006804","M1",0.930777788162231,1.69563436508179,1.69563436508179
"0804001003006806","M2",0.404686003923416,0.509904384613037,0.509904384613037
"0804001003006806","M3",0.202343001961708,0.0971246361732483,0.0971246361732483
"0804001003006806","M1",2.42811608314514,3.78786087036133,3.78786087036133
"0804001003009201","M2",1.61874401569366,NA,1.89004552364349
"0804001003009201","M1",1.21405804157257,2.23791360855103,2.23791360855103
"0804001003017501","M3",0.809372007846832,0.849840581417084,0.849840581417084
"0804001003017501","M2",2.42811608314514,2.22577309608459,2.22577309608459
"0804001003017501","M1",0.0809371992945671,0.0404685996472836,0.0404685996472836
"0804001003018801","M2",6.87966203689575,0.566560387611389,0.566560387611389
"0804001003018801","M1",6.07029008865356,18.6964931488037,18.6964931488037
"0804001003018801","M3",8.49840641021729,NA,11.3700580596924
"0804001003030001","M3",0.202343001961708,0.121405802667141,0.121405802667141
"0804001003030001","M1",0.0485623180866241,0.0404685996472836,0.0404685996472836
"0804001003030001","M4",0.202343001961708,0.121405802667141,0.121405802667141
"0804001003030001","M2",1.21405804157257,0.849840581417084,0.849840581417084
"0804001003030001","M5",1.21405804157257,1.45686960220337,1.45686960220337
"0804001003032201","M2",2.02343010902405,2.3876473903656,2.3876473903656
"0804001003032201","M1",0.0404685996472836,0.00404685968533158,0.00404685968533158
"0804001003032201","M3",0.809372007846832,1.01171505451202,1.01171505451202
"0804001003041101","M2",3.64217400550842,4.0063910484314,4.0063910484314
"0804001003041101","M1",0.0404685996472836,0.0809371992945671,0.0809371992945671
"0804001003041101","M3",0.404686003923416,NA,0.572549760341644
"0804001003041101","M4",0.202343001961708,0.121405802667141,0.121405802667141
"0804001003041105","M1",2.83280205726624,5.63727617263794,5.63727617263794
"0804001003041105","M2",1.21405804157257,2.3552725315094,2.3552725315094
"0804001003062501","M2",1.21405804157257,NA,1.38394522666931
"0804001003062501","M1",1.21405804157257,NA,1.44043934345245
"0804001003062501","M3",1.21405804157257,NA,1.45630300045013
"0804003003012501","M1",1.61874401569366,3.19701933860779,3.19701933860779
"0804003003012501","M2",1.41640102863312,NA,1.51069283485413
"0804003003012501","M3",2.02343010902405,3.11608219146729,3.11608219146729
"0804003003017701","M2",3.64217400550842,4.37060880661011,4.37060880661011
"0804003003017701","M1",2.02343010902405,3.27795672416687,3.27795672416687
"0804003003023401","M2",3.23748803138733,1.58636915683746,1.58636915683746
"0804003003023401","M3",1.61874401569366,2.99467635154724,2.99467635154724
"0804003003023401","M1",0.404686003923416,0.11331208050251,0.11331208050251
"0804003003029001","M1",1.41640102863312,1.82108700275421,1.82108700275421
"0804003003029001","M2",0.728434801101685,NA,1.14186203479767
"0804003003033301","M1",0.404686003923416,NA,1.08358728885651
"0804003003033301","M2",1.21405804157257,2.75186491012573,2.75186491012573
"0804003003034101","M1",4.0468602180481,3.96592283248901,3.96592283248901
"0804003003039401","M4",0.404686003923416,1.69968116283417,1.69968116283417
"0804003003039401","M3",0.0809371992945671,0.647497594356537,0.647497594356537
"0804003003039401","M2",0.809372007846832,1.01171505451202,1.01171505451202
"0804003003039401","M1",1.41640102863312,0.752715945243835,0.752715945243835
"0804003003040401","M2",0.809372007846832,0.971246421337128,0.971246421337128
"0804003003040401","M4",1.61874401569366,2.63045907020569,2.63045907020569
"0804003003040401","M1",0.404686003923416,NA,0.474696666002274
"0804003003040401","M3",0.202343001961708,0.23471787571907,0.23471787571907
"0804004002001601","M1",0.607029020786285,0.517998039722443,0.517998039722443
"0804004002001601","M2",1.21405804157257,0.955058932304382,0.955058932304382
"0804004002001603","M3",1.61874401569366,NA,2.17599654197693
"0804004002001603","M1",0.809372007846832,1.09265220165253,1.09265220165253
"0804004002001603","M2",2.83280205726624,3.15655088424683,3.15655088424683
"0804004002003501","M2",0.708200514316559,1.01171505451202,1.01171505451202
"0804004002003501","M1",0.404686003923416,0.485623210668564,0.485623210668564
"0804004002003501","M3",0.202343001961708,0.242811605334282,0.242811605334282
"0804004002004501","M2",1.41640102863312,1.90202414989471,1.90202414989471
"0804004002004501","M3",0.404686003923416,0.526091754436493,0.526091754436493
"0804004002004501","M1",1.21405804157257,1.78061842918396,1.78061842918396
"0804004002005001","M1",0.303514510393143,0.412779718637466,0.412779718637466
"0804004002007501","M3",0.607029020786285,NA,0.724387943744659
"0804004002007501","M2",0.505857527256012,0.44515460729599,0.44515460729599
"0804004002007501","M5",0.809372007846832,1.18572998046875,1.18572998046875
"0804004002007501","M1",0.101171500980854,0.117358937859535,0.117358937859535
"0804004002007501","M4",0.607029020786285,NA,0.791242063045502
"0804004002008401","M1",0.404686003923416,0.44515460729599,0.44515460729599
"0804004002008401","M3",1.21405804157257,1.74014985561371,1.74014985561371
"0804004002008401","M2",0.607029020786285,0.566560387611389,0.566560387611389
"0804004002008801","M4",0.202343001961708,0.323748797178268,0.323748797178268
"0804004002008801","M3",0.809372007846832,0.878168642520905,0.878168642520905
"0804004002008801","M2",0.809372007846832,NA,1.00596845149994
"0804004002008801","M1",0.202343001961708,NA,0.405900061130524
"0804004002011001","M1",0.607029020786285,NA,0.697435855865479
"0804004002011001","M2",0.607029020786285,1.46901023387909,1.46901023387909
"0804015002000601","M2",1.21405804157257,2.27028846740723,2.27028846740723
"0804015002000601","M1",1.61874401569366,1.83322763442993,1.83322763442993
"0804015002005401","M4",1.21405804157257,1.09265220165253,1.09265220165253
"0804015002005401","M1",0.809372007846832,0.89030921459198,0.89030921459198
"0804015002005401","M2",3.23748803138733,2.91373920440674,2.91373920440674
"0804015002005401","M5",0.404686003923416,0.574654102325439,0.574654102325439
"0804015002005401","M3",1.61874401569366,1.82513391971588,1.82513391971588
"0804015002005501","M1",1.21405804157257,NA,1.52170026302338
"0804015002006701","M2",1.61874401569366,2.55761551856995,2.55761551856995
"0804015002006701","M1",0.202343001961708,0.174014985561371,0.174014985561371
"0804015002008601","M3",1.82108700275421,2.30671000480652,2.30671000480652
"0804015002008601","M2",0.809372007846832,0.45324832201004,0.45324832201004
"0804015002008601","M1",2.42811608314514,3.58956480026245,3.58956480026245
"0804015002009001","M1",1.82108700275421,0.566560387611389,0.566560387611389
"0804015002009001","M2",2.42811608314514,1.98296141624451,1.98296141624451
"0804015002009001","M3",0.404686003923416,0.687966227531433,0.687966227531433
"0804015002009101","M2",0.607029020786285,0.655591309070587,0.655591309070587
"0804015002009101","M1",3.23748803138733,4.3260931968689,4.3260931968689
"0804015002009101","M5",0.202343001961708,0.149733826518059,0.149733826518059
"0804015002009101","M4",2.02343010902405,2.23386669158936,2.23386669158936
"0804015002009101","M3",1.21405804157257,1.32737004756927,1.32737004756927
"0804015002009201","M1",1.01171505451202,1.21405804157257,1.21405804157257
"0804015002009201","M2",0.0809371992945671,0.161874398589134,0.161874398589134
"0804015002009203","M1",0.404686003923416,0.526091754436493,0.526091754436493
"0805001311002201","M1",0.809372007846832,0.951012074947357,0.951012074947357
"0805001311002201","M2",2.02343010902405,1.68754065036774,1.68754065036774
"0805001311002207","M1",1.61874401569366,0.959105789661407,0.959105789661407
"0805001311002501","M3",0.809372007846832,NA,0.838833153247833
"0805001311002501","M2",1.61874401569366,1.33546376228333,1.33546376228333
"0805001311002501","M1",0.283280193805695,0.202343001961708,0.202343001961708
"0805001311002503","M1",0.404686003923416,0.44515460729599,0.44515460729599
"0805001311004301","M2",0.202343001961708,0.242811605334282,0.242811605334282
"0805001311004301","M3",3.03514504432678,3.31842517852783,3.31842517852783
"0805001311004301","M1",0.0485623180866241,0.0404685996472836,0.0404685996472836
"0805001311004901","M1",0.809372007846832,0.404686003923416,0.404686003923416
"0805001311006903","M1",0.404686003923416,0.647497594356537,0.647497594356537
"0805001311006903","M2",1.61874401569366,2.64664649963379,2.64664649963379
"0805001311007801","M1",0.404686003923416,NA,0.314441025257111
"0805001311010001","M1",0.0809371992945671,0.0809371992945671,0.0809371992945671
"0805006002002701","M2",1.21405804157257,1.20596432685852,1.20596432685852
"0805006002002701","M1",1.21405804157257,1.58232223987579,1.58232223987579
"0805006002003201","M3",1.01171505451202,0.849840581417084,0.849840581417084
"0805006002003201","M1",1.01171505451202,1.45686960220337,1.45686960220337
"0805006002003201","M2",0.404686003923416,0.607029020786285,0.607029020786285
"0805006002013601","M1",0.809372007846832,0.611075878143311,0.611075878143311
"0805006002013601","M2",1.41640102863312,2.23386669158936,2.23386669158936
"0805006002014701","M2",0.404686003923416,1.26262032985687,1.26262032985687
"0805006002014701","M3",0.404686003923416,0.501810669898987,0.501810669898987
"0805006002014701","M4",0.404686003923416,0.837700009346008,0.837700009346008
"0805006002014701","M1",0.404686003923416,0.615122735500336,0.615122735500336
"0805006002025801","M1",2.42811608314514,1.53780674934387,1.53780674934387
"0805006002025801","M2",0.809372007846832,0.768903374671936,0.768903374671936
"0805006002025801","M3",0.323748797178268,0.161874398589134,0.161874398589134
"0805006002045801","M2",1.21405804157257,NA,1.36767685413361
"0805006002045801","M1",1.61874401569366,1.24643290042877,1.24643290042877
"0805006002045801","M4",0.809372007846832,0.59488844871521,0.59488844871521
"0805006002045801","M3",0.404686003923416,0.141640096902847,0.141640096902847
"0805006002045803","M2",0.404686003923416,0.45324832201004,0.45324832201004
"0805006002045803","M1",0.323748797178268,0.58679473400116,0.58679473400116
"0805006002053001","M2",0.101171500980854,0.0687966197729111,0.0687966197729111
"0805006002053001","M1",1.41640102863312,NA,1.45436060428619
"0805006002082501","M1",0.809372007846832,1.29904210567474,1.29904210567474
"0805008001009201","M4",0.809372007846832,1.09265220165253,1.09265220165253
"0805008001009201","M3",0.809372007846832,1.01980876922607,1.01980876922607
"0805008001009201","M6",1.01171505451202,1.02790248394012,1.02790248394012
"0805008001009201","M5",1.21405804157257,1.50138509273529,1.50138509273529
"0805008001009201","M1",0.202343001961708,0.153780683875084,0.153780683875084
"0805008001009201","M2",2.02343010902405,1.47305703163147,1.47305703163147
"0805008001009205","M3",0.0404685996472836,0.0809371992945671,0.0809371992945671
"0805008001009205","M2",0.809372007846832,1.37593245506287,1.37593245506287
"0805008001009205","M1",0.809372007846832,1.17358946800232,1.17358946800232
"0805008001017501","M1",2.02343010902405,NA,2.5158519744873
"0805008001017501","M2",1.61874401569366,2.44025659561157,2.44025659561157
"0805008001017503","M1",0.809372007846832,1.17358946800232,1.17358946800232
"0805008001017503","M2",0.809372007846832,0.647497594356537,0.647497594356537
"0805008001018801","M3",0.404686003923416,0.364217400550842,0.364217400550842
"0805008001018801","M4",0.404686003923416,0.283280193805695,0.283280193805695
"0805008001018801","M1",0.121405802667141,0.0809371992945671,0.0809371992945671
"0805008001018801","M2",0.404686003923416,0.242811605334282,0.242811605334282
"0805008001019201","M1",0.404686003923416,0.323748797178268,0.323748797178268
"0805008001019201","M2",0.505857527256012,0.607029020786285,0.607029020786285
"0805008001032201","M3",0.404686003923416,0.242811605334282,0.242811605334282
"0805008001032201","M1",0.809372007846832,NA,0.674773454666138
"0805008001032201","M2",2.63045907020569,2.99467635154724,2.99467635154724
"0805008001041101","M2",2.63045907020569,3.07561349868774,3.07561349868774
"0805008001041101","M1",0.202343001961708,NA,0.455838322639465
"0805008001041102","M1",0.202343001961708,0.0485623180866241,0.0485623180866241
"0805008001041102","M2",0.607029020786285,0.902449786663055,0.902449786663055
"0805008001055701","M1",0.404686003923416,0.546326100826263,0.546326100826263
"0805008001075301","M1",3.23748803138733,2.67092752456665,2.67092752456665
"0805008001075303","M1",2.02343010902405,2.64259958267212,2.64259958267212
"0805008001075303","M2",3.23748803138733,4.65793609619141,4.65793609619141
"0805008001075303","M3",1.21405804157257,1.31927633285522,1.31927633285522
"0806012001000301","M2",1.61874401569366,3.82023572921753,3.82023572921753
"0806012001000301","M1",2.02343010902405,4.64579486846924,4.64579486846924
"0806012001000702","M2",1.21405804157257,0.449201464653015,0.449201464653015
"0806012001000702","M1",0.809372007846832,1.58232223987579,1.58232223987579
"0806012001001001","M2",0.202343001961708,0.129499509930611,0.129499509930611
"0806012001001001","M1",0.202343001961708,0.700106799602509,0.700106799602509
"0806012001001001","M3",1.01171505451202,5.35399580001831,5.35399580001831
"0806012001001201","M1",1.61874401569366,1.41640102863312,1.41640102863312
"0806012001001201","M2",2.02343010902405,NA,2.6438136100769
"0806012001001901","M2",4.85623216629028,6.87966203689575,6.87966203689575
"0806012001001901","M1",1.61874401569366,2.83280205726624,2.83280205726624
"0806012001002101","M1",0.809372007846832,0.659638166427612,0.659638166427612
"0806012001002101","M2",1.61874401569366,1.79275894165039,1.79275894165039
"0806012001002301","M1",0.303514510393143,0.372311115264893,0.372311115264893
"0806012001005201","M1",0.809372007846832,1.30308890342712,1.30308890342712
"0806012002003401","M3",0.202343001961708,0.360170543193817,0.360170543193817
"0806012002003401","M2",1.01171505451202,NA,1.30446481704712
"0806012002003401","M1",0.404686003923416,0.275186479091644,0.275186479091644
"0806012002003601","M1",0.404686003923416,0.485623210668564,0.485623210668564
"0806012002003601","M2",0.607029020786285,0.930777788162231,0.930777788162231
"0806012002003602","M1",0.404686003923416,1.02385556697845,1.02385556697845
"0806012002004401","M1",1.01171505451202,NA,1.24068629741669
"0806012002004801","M1",0.404686003923416,NA,0.484004467725754
"0806012002004802","M1",2.02343010902405,NA,2.83595848083496
"0806012002005901","M1",0.809372007846832,0.404686003923416,0.404686003923416
"0806012002005901","M2",1.01171505451202,0.768903374671936,0.768903374671936
"0806012002006201","M1",0.809372007846832,NA,1.4558984041214
"0806012002006501","M1",1.21405804157257,NA,1.66908693313599
"0806012002006501","M2",0.404686003923416,0.323748797178268,0.323748797178268
"0806012002007201","M2",0.607029020786285,NA,0.918394446372986
"0806012002007201","M1",0.0809371992945671,NA,0.461665779352188
"0806012002007203","M1",1.01171505451202,NA,NA
"0806012002007203","M2",0.607029020786285,NA,NA
"0901010003001601","M6",0.607029020786285,0.526091754436493,0.526091754436493
"0901010003001601","M2",0.404686003923416,0.323748797178268,0.323748797178268
"0901010003001601","M5",0.809372007846832,0.687966227531433,0.687966227531433
"0901010003001601","M1",2.42811608314514,1.69968116283417,1.69968116283417
"0901010003001601","M3",0.485623210668564,0.607029020786285,0.607029020786285
"0901010003001601","M4",0.404686003923416,0.242811605334282,0.242811605334282
"0901010003003901","M3",0.101171500980854,0.0647497549653053,0.0647497549653053
"0901010003003901","M1",0.607029020786285,0.356123685836792,0.356123685836792
"0901010003003901","M2",0.607029020786285,0.433014035224915,0.433014035224915
"0901010003003902","M1",0.404686003923416,0.263045877218246,0.263045877218246
"0901010003005501","M3",0.202343001961708,0.0930777788162231,0.0930777788162231
"0901010003005501","M2",1.21405804157257,1.56208789348602,1.56208789348602
"0901010003005501","M4",0.202343001961708,0.275186479091644,0.275186479091644
"0901010003005501","M1",0.809372007846832,0.768903374671936,0.768903374671936
"0901010003008401","M2",0.404686003923416,0.0809371992945671,0.0809371992945671
"0901010003008401","M1",3.23748803138733,1.25452661514282,1.25452661514282
"0901010003008401","M3",1.21405804157257,1.74014985561371,1.74014985561371
"0901010003013101","M5",0.607029020786285,0.291373938322067,0.291373938322067
"0901010003013101","M3",0.607029020786285,0.837700009346008,0.837700009346008
"0901010003013101","M4",0.404686003923416,0.433014035224915,0.433014035224915
"0901010003013101","M1",0.607029020786285,0.651544451713562,0.651544451713562
"0901010003013101","M2",0.202343001961708,NA,0.270249307155609
"0901010003027201","M2",1.21405804157257,1.09265220165253,1.09265220165253
"0901010003027201","M1",2.42811608314514,1.74014985561371,1.74014985561371
"0901010003027201","M3",0.809372007846832,1.45686960220337,1.45686960220337
"0901010003041901","M3",0.404686003923416,0.194249272346497,0.194249272346497
"0901010003041901","M2",0.404686003923416,0.23471787571907,0.23471787571907
"0901010003041901","M1",0.404686003923416,1.67944693565369,1.67944693565369
"0901010003050701","M1",2.02343010902405,0.88221549987793,0.88221549987793
"0901010003050701","M2",1.01171505451202,0.242811605334282,0.242811605334282
"0901010003050702","M1",0.404686003923416,0.303514510393143,0.303514510393143
"0901010003050702","M2",1.61874401569366,2.49691271781921,2.49691271781921
"0901011004014801","M1",0.607029020786285,0.922684073448181,0.922684073448181
"0901011004014801","M2",0.404686003923416,0.22662416100502,0.22662416100502
"0901011004017601","M3",0.404686003923416,0.323748797178268,0.323748797178268
"0901011004017601","M2",0.607029020786285,0.849840581417084,0.849840581417084
"0901011004017601","M4",0.404686003923416,NA,0.414155662059784
"0901011004017601","M1",1.61874401569366,NA,1.69118273258209
"0901011004021701","M2",0.303514510393143,0.242811605334282,0.242811605334282
"0901011004021701","M1",1.61874401569366,1.53780674934387,1.53780674934387
"0901011004026301","M2",1.21405804157257,2.14483594894409,2.14483594894409
"0901011004026301","M1",0.0809371992945671,0.0404685996472836,0.0404685996472836
"0901011004026301","M3",1.21405804157257,1.05218350887299,1.05218350887299
"0901011004029701","M2",0.809372007846832,0.88221549987793,0.88221549987793
"0901011004029701","M1",0.404686003923416,0.279233336448669,0.279233336448669
"0901011004031701","M2",1.61874401569366,1.41640102863312,1.41640102863312
"0901011004031701","M3",1.21405804157257,NA,0.965337991714478
"0901011004031701","M1",3.64217400550842,4.81576347351074,4.81576347351074
"0901011004032101","M2",0.404686003923416,NA,0.335484683513641
"0901011004032101","M3",0.303514510393143,0.526091754436493,0.526091754436493
"0901011004032101","M1",0.404686003923416,0.485623210668564,0.485623210668564
"0901011004040101","M3",0.809372007846832,0.526091754436493,0.526091754436493
"0901011004040101","M2",1.01171505451202,1.05218350887299,1.05218350887299
"0901011004040101","M1",1.21405804157257,1.37593245506287,1.37593245506287
"0901011004040101","M4",0.404686003923416,1.09265220165253,1.09265220165253
"0901012001005501","M2",0.404686003923416,NA,0.501891553401947
"0901012001005501","M1",0.404686003923416,NA,0.476558238267899
"0901012001005501","M3",0.404686003923416,0.505857527256012,0.505857527256012
"0901012001011401","M2",0.404686003923416,0.186155557632446,0.186155557632446
"0901012001011401","M1",0.404686003923416,0.368264257907867,0.368264257907867
"0901012001016801","M2",0.404686003923416,0.327795654535294,0.327795654535294
"0901012001016801","M1",0.809372007846832,1.07646477222443,1.07646477222443
"0901012001032801","M4",0.202343001961708,0.307561367750168,0.307561367750168
"0901012001032801","M1",0.404686003923416,0.149733826518059,0.149733826518059
"0901012001032801","M2",1.61874401569366,1.83322763442993,1.83322763442993
"0901012001032801","M3",1.21405804157257,0.959105789661407,0.959105789661407
"0901012001034702","M3",0.809372007846832,NA,0.424110919237137
"0901012001034702","M2",0.404686003923416,NA,0.235284432768822
"0901012001034702","M1",0.607029020786285,NA,0.313712596893311
"0901012001039601","M3",0.809372007846832,0.566560387611389,0.566560387611389
"0901012001039601","M1",1.21405804157257,0.607029020786285,0.607029020786285
"0901012001039601","M2",0.404686003923416,NA,0.381214201450348
"0901012001039602","M2",0.0809371992945671,0.161874398589134,0.161874398589134
"0901012001039602","M1",0.809372007846832,0.971246421337128,0.971246421337128
"0901012001040701","M2",0.404686003923416,0.364217400550842,0.364217400550842
"0901012001040701","M1",1.21405804157257,0.607029020786285,0.607029020786285
"0901012001047701","M1",0.607029020786285,NA,0.560571014881134
"0901012001047701","M2",0.404686003923416,0.279233336448669,0.279233336448669
"0901012006011401","M2",1.21405804157257,1.04004299640656,1.04004299640656
"0901012006011401","M1",0.202343001961708,0.076890341937542,0.076890341937542
"0901012006011401","M3",0.404686003923416,NA,0.352076828479767
"0901012006034701","M1",1.01171505451202,NA,0.820622265338898
"0901012006034701","M2",1.01171505451202,NA,0.917099416255951
"0901012006034701","M6",0.101171500980854,0.222577303647995,0.222577303647995
"0901012006034701","M4",0.809372007846832,NA,0.611318647861481
"0901012006034701","M3",2.22577309608459,NA,1.38200271129608
"0901012006034701","M5",0.809372007846832,NA,0.450253635644913
"0901012006039601","M2",0.809372007846832,0.951012074947357,0.951012074947357
"0901012006039601","M1",0.101171500980854,0.0404685996472836,0.0404685996472836
"0901012006046001","M1",0.0404685996472836,0.364217400550842,0.364217400550842
"0901012006046001","M3",0.505857527256012,0.44515460729599,0.44515460729599
"0901012006046001","M2",0.809372007846832,NA,0.795936405658722
"0901012006057401","M1",0.283280193805695,0.242811605334282,0.242811605334282
"0901012006057401","M6",0.404686003923416,0.44515460729599,0.44515460729599
"0901012006057401","M3",0.809372007846832,0.44515460729599,0.44515460729599
"0901012006057401","M2",0.809372007846832,0.44515460729599,0.44515460729599
"0901012006057401","M4",0.809372007846832,1.49733817577362,1.49733817577362
"0901012006057401","M5",0.809372007846832,1.37593245506287,1.37593245506287
"0901012006059901","M1",0.202343001961708,0.0930777788162231,0.0930777788162231
"0901012006059901","M2",0.404686003923416,0.485623210668564,0.485623210668564
"0901012006064801","M3",1.01171505451202,1.26666724681854,1.26666724681854
"0901012006064801","M2",1.01171505451202,0.89030921459198,0.89030921459198
"0901012006064801","M4",0.0809371992945671,0.161874398589134,0.161874398589134
"0901012006064801","M1",1.01171505451202,0.809372007846832,0.809372007846832
"0901012006076801","M1",0.809372007846832,0.809372007846832,0.809372007846832
"0901012006076801","M2",1.21405804157257,NA,1.26440095901489
"0901013007014801","M1",0.809372007846832,NA,0.647578537464142
"0901013007014801","M2",0.607029020786285,NA,0.471378237009048
"0901013007026301","M1",1.61874401569366,1.99914884567261,1.99914884567261
"0901013007029701","M2",1.61874401569366,0.679872453212738,0.679872453212738
"0901013007029701","M1",0.809372007846832,0.801278293132782,0.801278293132782
"0901013007032101","M1",0.809372007846832,1.37593245506287,1.37593245506287
"0901013007032101","M2",0.404686003923416,0.88221549987793,0.88221549987793
"0901013007032103","M1",1.41640102863312,NA,1.35343182086945
"0901013007032103","M2",0.809372007846832,NA,0.674449682235718
"0901013007032103","M3",0.404686003923416,NA,0.312579452991486
"0901013007044501","M1",0.607029020786285,1.09265220165253,1.09265220165253
"0901013007044501","M2",0.404686003923416,NA,0.475425124168396
"0901013007051101","M2",0.607029020786285,0.89030921459198,0.89030921459198
"0901013007051101","M1",0.404686003923416,0.566560387611389,0.566560387611389
"0901013007055801","M1",2.42811608314514,2.69520878791809,2.69520878791809
"0901013007055801","M2",0.404686003923416,0.558466672897339,0.558466672897339
"0901013007070601","M2",1.01171505451202,1.42449474334717,1.42449474334717
"0901013007070601","M1",0.809372007846832,0.473482608795166,0.473482608795166
"0901016002006801","M1",0.101171500980854,0.109265223145485,0.109265223145485
"0901016002006801","M2",0.404686003923416,0.271139621734619,0.271139621734619
"0901016002009202","M1",0.101171500980854,NA,0.310960710048676
"0901016002017501","M1",0.607029020786285,0.485623210668564,0.485623210668564
"0901016002018801","M2",2.02343010902405,3.29819083213806,3.29819083213806
"0901016002018801","M3",2.02343010902405,NA,1.96774518489838
"0901016002018801","M1",2.02343010902405,5.81533765792847,5.81533765792847
"0901016002024101","M2",0.404686003923416,0.44515460729599,0.44515460729599
"0901016002024101","M1",0.404686003923416,0.473482608795166,0.473482608795166
"0901016002024201","M1",1.61874401569366,1.21405804157257,1.21405804157257
"0901016002024901","M1",1.01171505451202,NA,0.869427382946014
"0901016002024901","M2",0.404686003923416,NA,0.460451722145081
"0901016002032201","M1",0.607029020786285,0.647497594356537,0.647497594356537
"0901016002032202","M4",2.02343010902405,NA,2.10420536994934
"0901016002032202","M3",2.83280205726624,1.50947880744934,1.50947880744934
"0901016002032202","M2",0.404686003923416,4.24920320510864,4.24920320510864
"0901016002032202","M1",0.303514510393143,0.125452667474747,0.125452667474747
"0902001350000401","M1",0.404686003923416,1.09265220165253,1.09265220165253
"0902001350002401","M1",0.809372007846832,0.44515460729599,0.44515460729599
"0902001350002601","M1",8.09372043609619,NA,9.16022968292236
"0902001350003101","M3",0.607029020786285,0.526091754436493,0.526091754436493
"0902001350003101","M2",0.101171500980854,0.0404685996472836,0.0404685996472836
"0902001350003101","M1",0.283280193805695,2.83280205726624,2.83280205726624
"0902001350003201","M1",1.01171505451202,0.687966227531433,0.687966227531433
