"item_name","region","vill_price_region","dis_price_region","vill_obs_region","dis_obs_region","region_price","tot_obs","vill_price_national","dis_price_national","national_price"
"Beans","arusha",1404.54545454545,1200,1,10,1302.27272727273,11,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","arusha",4482.39,4300,1,9,4391.195,10,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","arusha",1523.80952380953,1600,1,5,1561.90476190476,6,1623.22978837828,1910.346215781,1766.78800207964
"Buns","arusha",2000,NA,0,1,1931.0020357946,1,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","arusha",338.597285067873,367.521367521368,2,5,353.059326294621,7,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","arusha",NA,17500,1,0,17279.912517116,1,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","arusha",1173.80952380952,1300,1,6,1236.90476190476,7,1533.22761797027,1536.68430335097,1534.95596066062
"Casava fresh","arusha",NA,384.615384615385,1,0,494.854547413127,1,522.07068493773,467.638409888524,494.854547413127
"Charcoal","arusha",452.24358974359,NA,0,5,226.121794871795,5,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","arusha",7375,9500,0,6,8437.5,6,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","arusha",535.714285714286,1250,1,3,855.359162463885,4,901.019683227447,809.698641700324,855.359162463885
"Coconuts","arusha",1750,1454.54545454545,1,3,1387.34912376965,4,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","arusha",NA,909.090909090909,1,0,782.573304730329,1,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","arusha",286.742424242424,500,2,4,393.371212121212,6,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","arusha",3025,2900,0,10,2962.5,10,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","arusha",2966.66666666667,3392.85714285714,1,5,3179.76190476191,6,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","arusha",244.444444444444,275,0,7,259.722222222222,7,246.462774253925,258.391608391608,252.427191322767
"Fresh fish","arusha",6000,5000,2,2,3754.65614661677,4,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","arusha",640,1000,1,5,820,6,743.730158730159,836.842105263158,790.286131996658
"Goat meat","arusha",11171.7,NA,0,7,5585.85,7,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","arusha",2100,2000,2,2,1982.79984060389,4,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","arusha",973.496587301587,801.282051282051,1,7,887.389319291819,8,873.139417195124,740.617974122894,806.878695659009
"Kerosene","arusha",1500,1600,0,7,1550,7,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","arusha",672.39,500,0,3,482.036300943441,3,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","arusha",670.1,850,1,9,760.05,10,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","arusha",467.857142857143,300,1,7,383.928571428571,8,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","arusha",500,NA,0,2,820.931044572815,2,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","arusha",50,50,0,6,50,6,198.780193236715,53.944936086529,126.362564661622
"Mangoes","arusha",618.145743145743,560.606060606061,1,5,589.375901875902,6,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","arusha",1500,NA,0,1,1523.32949308756,1,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","arusha",NA,1000,2,0,1053.71337160887,2,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","arusha",1146.53881472063,1250,1,10,1198.26940736032,11,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","arusha",506.37408568443,928.571428571428,2,3,717.472757127929,5,746.510086806016,562.505252741732,654.507669773874
"Peas","arusha",NA,1350,2,0,1100.17489027269,2,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","arusha",1353.84615384615,1350,0,11,1351.92307692308,11,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","arusha",859.379509379509,788.46153846154,1,8,823.920523920525,9,982.517161656745,865.614549832844,924.065855744794
"Salt","arusha",618.181818181818,600,0,9,609.090909090909,9,648.594075677409,606.414092664093,627.504084170751
"Sorghum (grain)","arusha",NA,1000,1,0,843.303288123618,1,775.57278208441,911.033794162826,843.303288123618
"Spinach","arusha",577.860235003092,842.872222222223,1,6,710.366228612657,7,680.999157988614,665.154723316131,673.076940652372
"Sugar","arusha",1845.35076923077,1550,0,11,1697.67538461538,11,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","arusha",526.315789473684,588.235294117647,1,1,503.346042121608,2,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","arusha",8454.54545454545,10000,0,9,9227.27272727273,9,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","arusha",1087.20836940837,957.142857142857,1,10,1022.17561327561,11,1066.08215971181,990.790176855593,1028.4361682837
"Yams","arusha",NA,370.37037037037,1,0,861.704807538141,1,988.841713841714,734.567901234568,861.704807538141
"Beans","dar es salaam",1414.54545454545,1400,1,55,1407.27272727273,56,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","dar es salaam",4388.23529411765,4000,1,51,4194.11764705882,52,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","dar es salaam",1290.53578709653,NA,0,53,645.267893548266,53,1623.22978837828,1910.346215781,1766.78800207964
"Buns","dar es salaam",1464.66952334877,NA,0,53,732.334761674385,53,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","dar es salaam",653.884674524184,600,1,51,626.942337262092,52,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","dar es salaam",17448.5294117647,NA,0,34,8724.26470588235,34,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","dar es salaam",1548.56297832147,666.666666666667,1,53,1107.61482249407,54,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","dar es salaam",645.439428571429,NA,0,5,322.719714285714,5,413.386329904415,467.279408625563,440.332869264989
"Casava flour","dar es salaam",1025,1000,1,22,1012.5,23,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","dar es salaam",479.823880471205,250,1,33,364.911940235603,34,522.07068493773,467.638409888524,494.854547413127
"Charcoal","dar es salaam",484.993483283296,320,1,50,402.496741641648,51,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","dar es salaam",5334.68094681408,2500,1,28,3917.34047340704,29,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","dar es salaam",925.317717099456,400,1,40,662.658858549728,41,901.019683227447,809.698641700324,855.359162463885
"Coconuts","dar es salaam",1197.11016256471,1250,1,55,1223.55508128235,56,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","dar es salaam",895.768764905497,NA,0,18,447.884382452749,18,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","dar es salaam",835.491905262969,400,1,47,617.745952631484,48,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","dar es salaam",2661.19929453263,1800,1,54,2230.59964726631,55,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","dar es salaam",3810.12771502002,3200,1,52,3505.06385751001,53,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","dar es salaam",248.1478,200,1,50,224.0739,51,246.462774253925,258.391608391608,252.427191322767
"Firewood","dar es salaam",301.103668395443,190.47619047619,1,16,245.789929435817,17,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","dar es salaam",3527.70975056689,1250,1,35,2388.85487528345,36,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","dar es salaam",1113.0425,1000,1,16,1056.52125,17,743.730158730159,836.842105263158,790.286131996658
"Goat meat","dar es salaam",5750,NA,0,8,2875,8,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","dar es salaam",1918.70468085106,1800,1,47,1859.35234042553,48,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","dar es salaam",875.540381675937,400,1,54,637.770190837969,55,873.139417195124,740.617974122894,806.878695659009
"Kerosene","dar es salaam",1668.42767295597,1300,1,53,1484.21383647799,54,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","dar es salaam",650,600,1,2,482.036300943441,3,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","dar es salaam",749.074074074074,600,1,54,674.537037037037,55,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","dar es salaam",743.877551020408,500,1,49,621.938775510204,50,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","dar es salaam",783.585487528345,583.333333333333,1,7,683.459410430839,8,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","dar es salaam",97.268875,50,1,40,73.6344375,41,198.780193236715,53.944936086529,126.362564661622
"Mangoes","dar es salaam",962.337327691325,600,1,48,781.168663845662,49,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","dar es salaam",1785.71428571429,NA,0,14,892.857142857143,14,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","dar es salaam",1025,1200,1,44,1112.5,45,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","dar es salaam",1773.29178216905,666.666666666667,1,55,1219.97922441786,56,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","dar es salaam",703.767816780476,266.666666666667,1,42,485.217241723571,43,746.510086806016,562.505252741732,654.507669773874
"Peas","dar es salaam",1155.7912,1200,1,50,1177.8956,51,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","dar es salaam",1210,1200,1,55,1205,56,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","dar es salaam",1204.84593649186,1058.82352941176,1,52,1131.83473295181,53,982.517161656745,865.614549832844,924.065855744794
"Salt","dar es salaam",719.393939393939,500,1,55,609.69696969697,56,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","dar es salaam",1000,NA,0,3,1034.02777777778,3,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","dar es salaam",819.38487804878,600,1,41,709.69243902439,42,775.57278208441,911.033794162826,843.303288123618
"Spinach","dar es salaam",726.891358777426,333.333333333333,1,53,530.11234605538,54,680.999157988614,665.154723316131,673.076940652372
"Sugar","dar es salaam",1716.36363636364,1400,1,55,1558.18181818182,56,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","dar es salaam",589.372221007459,303.030303030303,1,33,446.201262018881,34,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","dar es salaam",10539.637979798,8000,1,55,9269.81898989899,56,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","dar es salaam",988.865024356408,500,1,55,744.432512178204,56,1066.08215971181,990.790176855593,1028.4361682837
"Yams","dar es salaam",803.072390572391,NA,0,6,401.536195286195,6,988.841713841714,734.567901234568,861.704807538141
"Beans","dodoma",1310,1166.66666666667,0,4,1325.66440062587,4,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","dodoma",3330,3833.33333333333,0,4,3993.44372794218,4,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","dodoma",NA,1983.33333333333,6,0,991.666666666667,6,1623.22978837828,1910.346215781,1766.78800207964
"Buns","dodoma",1065.15151515152,1045.03367003367,0,4,1931.0020357946,4,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","dodoma",909.090909090909,405.949605949606,6,1,657.520257520257,7,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","dodoma",NA,18500,5,0,9250,5,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","dodoma",NA,888.888888888889,6,0,444.444444444444,6,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","dodoma",150,500,1,1,440.332869264989,2,413.386329904415,467.279408625563,440.332869264989
"Casava flour","dodoma",NA,1250,2,0,822.93089708561,2,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","dodoma",519.783303518187,630.576789772728,2,1,494.854547413127,3,522.07068493773,467.638409888524,494.854547413127
"Charcoal","dodoma",161.584821428571,272.058823529412,0,6,216.821822478992,6,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","dodoma",3375,4636.11111111111,0,4,5987.25874440473,4,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","dodoma",454.545454545455,534.391534391534,2,0,855.359162463885,2,901.019683227447,809.698641700324,855.359162463885
"Coconuts","dodoma",1250,1171.95767195767,6,1,1210.97883597883,7,1209.29513268954,1565.40311484975,1387.34912376965
"Cooking bananas","dodoma",1000,503.968253968254,6,1,751.984126984127,7,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","dodoma",2527.85714285714,2750,0,4,2843.53130111096,4,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","dodoma",3040.625,3166.66666666667,1,3,3534.28733483595,4,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","dodoma",170,258.333333333333,0,4,252.427191322767,4,246.462774253925,258.391608391608,252.427191322767
"Firewood","dodoma",75.0330687830688,NA,0,4,232.611471913338,4,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","dodoma",1000,4325,3,0,3754.65614661677,3,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","dodoma",392.857142857143,616.666666666667,0,1,790.286131996658,1,743.730158730159,836.842105263158,790.286131996658
"Goat meat","dodoma",3222.22222222222,4083.33333333333,0,3,12029.1338711793,3,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","dodoma",1750,1983.33333333333,2,2,1982.79984060389,4,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","dodoma",888.888888888889,577.777777777778,4,1,733.333333333333,5,873.139417195124,740.617974122894,806.878695659009
"Kerosene","dodoma",1636.76733333333,1633.33333333333,0,4,1745.31747376917,4,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","dodoma",275,366.666666666667,0,7,320.833333333333,7,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","dodoma",860,733.333333333333,5,4,796.666666666667,9,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","dodoma",302.469135802469,345,1,4,323.734567901235,5,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","dodoma",NA,607.142857142857,3,0,820.931044572815,3,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","dodoma",49.9,42.5,0,4,126.362564661622,4,198.780193236715,53.944936086529,126.362564661622
"Mangoes","dodoma",666.666666666667,746.825396825397,5,0,706.746031746032,5,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","dodoma",NA,1100,2,0,1523.32949308756,2,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","dodoma",NA,850,6,0,425,6,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","dodoma",781.25,833.333333333333,1,3,1552.46465418715,4,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","dodoma",107.142857142857,786.34705882353,3,0,654.507669773874,3,746.510086806016,562.505252741732,654.507669773874
"Peas","dodoma",875,783.333333333333,3,1,1100.17489027269,4,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","dodoma",1340,1166.66666666667,0,4,1192.0873015873,4,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","dodoma",NA,800,1,0,622.664141414141,1,505.328282828283,740,622.664141414141
"Ripe bananas","dodoma",1500,708.333333333333,6,1,1104.16666666667,7,982.517161656745,865.614549832844,924.065855744794
"Salt","dodoma",595,600,0,4,627.504084170751,4,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","dodoma",NA,1000,2,0,1034.02777777778,2,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","dodoma",330,691.666666666667,3,2,510.833333333333,5,775.57278208441,911.033794162826,843.303288123618
"Spinach","dodoma",1088.3537254902,705.555555555556,3,3,896.954640522876,6,680.999157988614,665.154723316131,673.076940652372
"Sugar","dodoma",1740,1633.33333333333,0,4,1982.20334450546,4,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","dodoma",238.636363636364,534.188034188034,1,0,503.346042121608,1,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","dodoma",13499.12,9500,0,4,10556.1300247666,4,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","dodoma",683.333333333333,777.777777777778,2,4,730.555555555556,6,1066.08215971181,990.790176855593,1028.4361682837
"Beans","iringa",1248.21428571429,1287.30158730159,2,6,1267.75793650794,8,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","iringa",3683.33333333333,4050,3,5,3866.66666666667,8,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","iringa",1634.61538461538,2088.88888888889,3,1,1766.78800207964,4,1623.22978837828,1910.346215781,1766.78800207964
"Buns","iringa",2220.27027027027,2090.52851909995,1,4,2155.39939468511,5,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","iringa",291.666666666667,367.839452214452,6,2,329.753059440559,8,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","iringa",18750,19791.6666666667,5,0,19270.8333333333,5,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","iringa",1366.66666666667,1396.66666666667,6,1,1381.66666666667,7,1533.22761797027,1536.68430335097,1534.95596066062
"Casava flour","iringa",NA,600,2,0,822.93089708561,2,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","iringa",384.615384615385,398.767898767899,2,0,494.854547413127,2,522.07068493773,467.638409888524,494.854547413127
"Charcoal","iringa",246.797385620915,316.964285714286,5,4,281.8808356676,9,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","iringa",5983.33333333333,7302.46913580247,3,6,6642.9012345679,9,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","iringa",750,855.17826923077,4,1,802.589134615385,5,901.019683227447,809.698641700324,855.359162463885
"Coconuts","iringa",1642.85714285714,2010.06698733365,6,0,1826.4620650954,6,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","iringa",791.666666666667,694.444444444445,2,3,743.055555555556,5,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","iringa",593.75,669.192546583851,7,1,631.471273291925,8,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","iringa",3380.56734693878,3288.88888888889,1,6,3334.72811791383,7,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","iringa",4128.58787878788,3672.39,3,4,3900.48893939394,7,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","iringa",222.727272727273,230,3,4,226.363636363636,7,246.462774253925,258.391608391608,252.427191322767
"Firewood","iringa",131.877022653722,34.5238095238095,2,2,232.611471913338,4,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","iringa",4500,4257.14285714286,4,1,4378.57142857143,5,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","iringa",500,771.428571428571,4,4,635.714285714286,8,743.730158730159,836.842105263158,790.286131996658
"Goat meat","iringa",4142.85714285714,4625,2,5,4383.92857142857,7,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","iringa",1800,1904.28571428571,6,2,1852.14285714286,8,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","iringa",597.278911564626,566.673669467787,5,2,581.976290516207,7,873.139417195124,740.617974122894,806.878695659009
"Kerosene","iringa",1952.38095238095,1766.66666666667,1,7,1859.52380952381,8,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","iringa",329.166666666667,385.714285714286,2,7,357.440476190476,9,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","iringa",721.428571428571,773.229523809524,6,4,747.329047619048,10,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","iringa",405,301.388888888889,8,3,353.194444444444,11,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","iringa",944.444444444444,511.111111111111,2,2,820.931044572815,4,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","iringa",53.0357142857143,45,0,6,49.0178571428571,6,198.780193236715,53.944936086529,126.362564661622
"Mangoes","iringa",566.666666666667,535.185185185185,3,0,941.184196165687,3,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","iringa",NA,2500,3,0,1523.32949308756,3,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","iringa",700,984.478,7,2,842.239,9,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","iringa",1381.38528138528,1435.35353535353,2,3,1408.36940836941,5,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","iringa",916.666666666667,651.996151996152,4,1,784.331409331409,5,746.510086806016,562.505252741732,654.507669773874
"Peas","iringa",875,1003.57142857143,5,2,939.285714285714,7,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","iringa",1220.39833333333,1260,3,5,1240.19916666667,8,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","iringa",808.333333333334,626.110463610464,7,2,717.221898471899,9,982.517161656745,865.614549832844,924.065855744794
"Salt","iringa",670.387090909091,580,1,6,625.193545454546,7,648.594075677409,606.414092664093,627.504084170751
"Sorghum (grain)","iringa",NA,1129.85333333333,3,0,843.303288123618,3,775.57278208441,911.033794162826,843.303288123618
"Spinach","iringa",702.715891690009,682.366666666667,5,3,692.541279178338,8,680.999157988614,665.154723316131,673.076940652372
"Sugar","iringa",2006.66666666667,1930,1,6,1968.33333333333,7,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","iringa",769.230769230769,631.410256410256,2,0,503.346042121608,2,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","iringa",13327.7155555556,9800,1,6,11563.8577777778,7,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","iringa",738.492063492063,829.68253968254,2,4,784.087301587302,6,1066.08215971181,990.790176855593,1028.4361682837
"Beans","kagera",828.571428571429,1322.22222222222,0,5,1075.39682539683,5,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kagera",2650,2937.5,4,6,2793.75,10,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kagera",1283.33333333333,1712.5,2,1,1766.78800207964,3,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kagera",1954.00458444248,2655.06666666667,2,6,2304.53562555457,8,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kagera",469.794277360067,563.654733830173,4,1,516.72450559512,5,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","kagera",22500,20139.9375,3,0,17279.912517116,3,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","kagera",1666.66666666667,1397.32142857143,6,0,1531.99404761905,6,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","kagera",200,266.666666666667,0,1,440.332869264989,1,413.386329904415,467.279408625563,440.332869264989
"Casava flour","kagera",485.714285714286,762.5,5,4,624.107142857143,9,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","kagera",332.720588235294,444.664031620553,1,1,494.854547413127,2,522.07068493773,467.638409888524,494.854547413127
"Charcoal","kagera",492.287581699346,400,1,3,787.262293445283,4,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","kagera",2916.66666666667,4311.11111111111,3,2,3613.88888888889,5,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","kagera",285.714285714286,733.333333333333,4,0,855.359162463885,4,901.019683227447,809.698641700324,855.359162463885
"Coconuts","kagera",NA,2733.33333333333,5,0,1366.66666666667,5,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","kagera",345.833333333333,364.583333333333,1,3,782.573304730329,4,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","kagera",386.309523809524,412.671957671958,5,1,399.490740740741,6,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","kagera",2777.55102040816,3047.61904761905,1,6,2912.58503401361,7,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","kagera",2477.77777777778,3344.65416666667,3,4,2911.21597222222,7,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","kagera",181.818181818182,244.444444444444,2,4,213.131313131313,6,246.462774253925,258.391608391608,252.427191322767
"Firewood","kagera",68.2074175824176,NA,0,4,232.611471913338,4,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","kagera",2055.55555555555,2500,1,1,3754.65614661677,2,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","kagera",448.214285714286,457.142857142857,1,6,452.678571428571,7,743.730158730159,836.842105263158,790.286131996658
"Goat meat","kagera",3187.5,3857.14285714286,4,5,3522.32142857143,9,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","kagera",2010,2397.68,3,4,2203.84,7,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","kagera",715.796666666667,741.975308641975,6,3,728.885987654321,9,873.139417195124,740.617974122894,806.878695659009
"Kerosene","kagera",2041.39194139194,1516.66666666667,0,10,1779.0293040293,10,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","kagera",367.34693877551,NA,0,7,183.673469387755,7,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","kagera",736.363636363636,850,4,6,793.181818181818,10,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","kagera",367.222222222222,480,2,6,423.611111111111,8,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","kagera",375,361.111111111111,2,1,820.931044572815,3,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","kagera",44.8930833333333,45.3333333333333,0,6,45.1132083333333,6,198.780193236715,53.944936086529,126.362564661622
"Mangoes","kagera",500,667.936507936508,3,0,941.184196165687,3,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","kagera",1175,1537.03703703704,6,3,1356.01851851852,9,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","kagera",920.682857142857,1211.195,4,3,1065.93892857143,7,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","kagera",1531.43515151515,1405.55555555556,1,3,1552.46465418715,4,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kagera",328.571428571428,383.875202502654,7,0,356.223315537041,7,746.510086806016,562.505252741732,654.507669773874
"Peas","kagera",600,1655.824,4,0,1100.17489027269,4,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kagera",1140,1233.33333333333,0,6,1186.66666666667,6,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","kagera",1381.10476190476,577.367661578188,4,1,979.236211741472,5,982.517161656745,865.614549832844,924.065855744794
"Salt","kagera",600,577.777777777778,0,6,588.888888888889,6,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kagera",400,1222.39,2,1,1034.02777777778,3,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kagera",525,1162.5,4,4,843.75,8,775.57278208441,911.033794162826,843.303288123618
"Spinach","kagera",401.515151515152,465.47619047619,4,0,673.076940652372,4,680.999157988614,665.154723316131,673.076940652372
"Sugar","kagera",1773.33333333333,1744.44444444444,0,6,1758.88888888889,6,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kagera",450.641025641026,407.291666666667,2,2,503.346042121608,4,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kagera",8616.3,9222.22222222222,1,4,8919.26111111111,5,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kagera",817.480952380952,1011.11111111111,3,2,914.296031746032,5,1066.08215971181,990.790176855593,1028.4361682837
"Beans","kaskazini pemba",1300,1300,0,8,1300,8,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","kaskazini pemba",6000,6000,0,2,3993.44372794218,2,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","kaskazini pemba",2000,2000,0,8,2000,8,1623.22978837828,1910.346215781,1766.78800207964
"Buns","kaskazini pemba",1770,2000,0,8,1885,8,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","kaskazini pemba",1035.71428571429,850,1,3,678.252259046159,4,751.241399339098,605.263118753219,678.252259046159
