"y2_hhid","plotnum","plot_value","maize_price","maize_value","output_kg_old","output_kg_new","maize_share","crop_count","beans","cash_crop"
"1602027002039601","M8",62046.5388278387,396.178888888889,11885.3666666667,30,156.612430818443,19.1555675646069,2,TRUE,FALSE
"1602027002059901","M1",482359.781225311,396.178888888889,79235.7777777778,200,1217.5302489694,16.4266965990613,4,TRUE,FALSE
"1602027002059901","M8",39617.8888888889,396.178888888889,39617.8888888889,100,100,100,1,FALSE,FALSE
"1602027002064801","M2",3038418.73333334,396.178888888889,499185.4,1260,7669.31004793009,16.4291180318113,3,FALSE,FALSE
"1602027002064801","M3",2923644.06571429,396.178888888889,349429.78,882,7379.60589953152,11.9518577551139,3,FALSE,FALSE
"1602027002064801","M4",1903698.22051282,396.178888888889,499185.4,1260,4805.1480629164,26.2218766935408,2,TRUE,FALSE
"1602027002069301","M2",7923.57777777778,396.178888888889,7923.57777777778,20,20,100,1,FALSE,FALSE
"1603003002026301","M7",46274.88,396.178888888889,28524.88,72,116.802993036255,61.6422560144943,2,FALSE,FALSE
"1603003002026301","M8",39143.66,396.178888888889,21393.66,54,98.8029930362546,54.6542147566171,2,FALSE,FALSE
"1603003002029701","M1",NA,396.178888888889,3961.78888888889,10,NA,NA,3,TRUE,FALSE
"1603003002029701","M2",31694.3111111111,396.178888888889,31694.3111111111,80,80,100,1,FALSE,FALSE
"1603003002029701","M3",15847.1555555556,396.178888888889,15847.1555555556,40,40,100,1,FALSE,FALSE
"1603003002055801","M1",22117.3020757021,396.178888888889,15847.1555555556,40,55.8265538523054,71.6504911011057,2,TRUE,FALSE
"1603003002065601","M3",2377.07333333333,396.178888888889,2377.07333333333,6,6,100,1,FALSE,FALSE
"1603011001004701","M1",33391.5232190089,396.178888888889,15847.1555555556,40,84.2839539296446,47.4586183194369,2,FALSE,FALSE
"1603011001004701","M2",31694.3111111111,396.178888888889,31694.3111111111,80,80,100,1,FALSE,FALSE
"1701013001000301","M1",1081366.64727429,441.635667600373,529962.801120448,1200,2448.54916983924,49.0086135406782,3,TRUE,FALSE
"1701013001006201","M1",1715265.58744784,441.635667600373,572359.825210083,1296,3883.89279508999,33.3685832327402,6,TRUE,TRUE
"1702001001007302","M4",200770.31237495,441.635667600373,44163.5667600373,100,454.606199417351,21.9970603410525,2,FALSE,FALSE
"1702001001009101","M1",436777.497220426,441.635667600373,286179.912605042,648,988.999596870553,65.520754715213,2,FALSE,TRUE
"1702001001009101","M3",293687.540917905,441.635667600373,143089.956302521,324,664.999596870553,48.7218340469264,2,FALSE,TRUE
"1702001001015204","M2",1119925.6022409,441.635667600373,1059925.6022409,2400,2535.8585920517,94.6425012625889,2,FALSE,FALSE
"1702001001015204","M4",105992.56022409,441.635667600373,105992.56022409,240,240,100,1,FALSE,FALSE
"1702001001026701","M1",190786.608403361,441.635667600373,190786.608403361,432,432,100,1,FALSE,FALSE
"1702001001026701","M2",544227.96505847,441.635667600373,381573.216806722,864,1232.30075146677,70.112754453132,3,FALSE,FALSE
"1703002007004401","M8",198048.052453429,441.635667600373,95393.3042016806,216,448.442159415073,48.1667469182069,2,FALSE,FALSE
"1703002007004403","M1",NA,441.635667600373,NA,NA,NA,NA,2,FALSE,FALSE
"1703002007004403","M3",NA,441.635667600373,NA,NA,NA,NA,1,FALSE,FALSE
"1703002007004405","M1",1099526.00732601,337.583333333333,324080,960,3257.05062649027,29.4745188236289,2,FALSE,TRUE
"1703002007004405","M2",32408,337.583333333333,32408,96,96,100,1,FALSE,FALSE
"1703002007010301","M1",441635.667600373,441.635667600373,441635.667600373,1000,1000,100,1,FALSE,FALSE
"1703002007010306","M1",158988.840336134,441.635667600373,158988.840336134,360,360,100,1,FALSE,FALSE
"1703002007010307","M1",NA,441.635667600373,79494.4201680671,180,NA,NA,3,FALSE,FALSE
"1703002007010308","M1",60764.9999999999,337.583333333333,60764.9999999999,180,180,100,1,FALSE,FALSE
"1703002007017501","M1",211985.120448179,441.635667600373,211985.120448179,480,480,100,1,FALSE,FALSE
"1703002007017503","M1",110054.700130588,441.635667600373,17665.4267040149,40,249.197943473566,16.0514968311699,2,FALSE,FALSE
"1703008003058501","M1",258305.776615541,441.635667600373,52996.2801120448,120,584.884318830146,20.516877634883,2,FALSE,FALSE
"1703008003058501","M2",748419.1897906,441.635667600373,132490.700280112,300,1694.65295649044,17.7027395993389,2,FALSE,FALSE
"1703008003121301","M2",158988.840336134,441.635667600373,158988.840336134,360,360,100,1,FALSE,FALSE
"1704001312005901","M1",95393.3042016806,441.635667600373,95393.3042016806,216,216,100,1,FALSE,FALSE
"1704001312008901","M1",2921244.06377936,441.635667600373,1059925.6022409,2400,6614.60175907425,36.2833634951274,2,FALSE,TRUE
"1704002007002101","M1",220195.72553329,441.635667600373,143089.956302521,324,498.591354112595,64.9830762863233,2,TRUE,FALSE
"1704002007002101","M2",355034.205606158,441.635667600373,190786.608403361,432,803.907455064116,53.7375287763124,2,FALSE,FALSE
"1704002007038204","M1",435228.768476621,441.635667600373,370973.960784313,840,985.492795093829,85.2365440094388,2,TRUE,FALSE
"1704002007038204","M3",904547.090163429,441.635667600373,88327.1335200746,200,2048.17490190112,9.76479107396344,3,TRUE,FALSE
"1704002007039902","M1",167362.622546711,441.635667600373,47696.6521008403,108,378.960837687942,28.4989870348907,3,TRUE,FALSE
"1704002007058903","M1",235298.392587804,441.635667600373,132490.700280112,300,532.788472150127,56.3075245958902,2,TRUE,FALSE
"1704002007058908","M1",366126.743097822,441.635667600373,132490.700280112,300,829.024397162419,36.1871135550219,4,TRUE,FALSE
"1704002007058908","M2",599679.929884494,441.635667600373,353308.534080298,800,1357.86118259617,58.9161845300293,2,FALSE,FALSE
"1704021001006801","M2",834507.491614266,441.635667600373,95393.3042016806,216,1889.58354778852,11.4310902131211,2,FALSE,FALSE
"1704021001009202","M1",412804.994182288,441.635667600373,158988.840336134,360,934.718421691943,38.5142724959203,2,FALSE,TRUE
"1704023001002013","M1",957649.616084253,441.635667600373,388639.387488328,880,2168.41547533432,40.5826286525798,5,TRUE,FALSE
"1704023001002401","M1",137765.430437909,441.635667600373,31797.7680672269,72,311.94362354485,23.0810936866764,3,FALSE,FALSE
"1704023001002401","M2",177517.102803079,441.635667600373,95393.3042016806,216,401.953727532058,53.7375287763124,2,FALSE,FALSE
"1704023001012301","M1",651732.330532213,441.635667600373,251732.330532213,570,1475.72394701135,38.6251101470821,2,FALSE,FALSE
"1704023001012303","M1",418205.997865813,441.635667600373,317977.680672269,720,946.947967627105,76.0337446844309,2,FALSE,FALSE
"1705006011030201","M1",35330.8534080298,441.635667600373,35330.8534080298,80,80,100,1,FALSE,FALSE
"1706004003002803","M1",3632754.52105541,441.635667600373,1240112.95462185,2808,8225.68190833404,34.1369874411872,3,FALSE,TRUE
"1706004003002803","M3",2845452.56393019,441.635667600373,1931714.41008403,4374,6442.98631809099,67.8877741478113,2,FALSE,TRUE
"1706004003011701","M1",495150,379.166666666667,218400,576,1305.89010989011,44.1078461072402,2,FALSE,TRUE
"1706004003011702","M1",202613.916900093,441.635667600373,110408.916900093,250,458.780691335453,54.4922671597799,2,FALSE,FALSE
"1706004003032101","M2",950263.241628958,441.635667600373,333876.564705882,756,2151.69043476994,35.135165718243,3,FALSE,TRUE
"1706015002006001","M1",775105.795475112,441.635667600373,333876.564705882,756,1755.07970107272,43.0749668825825,3,FALSE,TRUE
"1706015002006003","M1",390246.44417935,441.635667600373,111292.188235294,252,883.638874323157,28.5184374887337,4,TRUE,TRUE
"1706015002007101","M1",540657.798742433,441.635667600373,397472.100840336,900,1224.21678864865,73.5163909158165,3,FALSE,FALSE
"1706015002007101","M2",572414.695665118,441.635667600373,264981.400560224,600,1296.12424371277,46.291858431819,3,FALSE,FALSE
"1706015002007101","M3",682453.501400559,441.635667600373,662453.501400559,1500,1545.28619735057,97.0693974081816,2,FALSE,FALSE
"1706015002007101","M4",264981.400560224,441.635667600373,264981.400560224,600,600,100,1,FALSE,FALSE
"1706015002007108","M1",1127753.57490091,441.635667600373,388639.387488328,880,2553.58354778852,34.4613749082972,2,FALSE,FALSE
"1706015002007108","M2",317505.391646262,441.635667600373,194319.693744164,440,718.930591298087,61.2020138419127,2,FALSE,FALSE
"1706015002048501","M2",381195.889678948,441.635667600373,211985.120448179,480,863.145614461295,55.6105472770752,2,FALSE,TRUE
"1706015002066201","M1",195750,379.166666666667,113750,300,516.263736263736,58.109833971903,2,FALSE,TRUE
"1707013001003501","M1",47696.6521008403,441.635667600373,47696.6521008403,108,108,100,1,FALSE,FALSE
"1707013001021801","M1",214614.49888151,441.635667600373,132490.700280112,300,485.953727532058,61.7342728336638,2,FALSE,FALSE
"1707013001021801","M2",158988.840336134,441.635667600373,158988.840336134,360,360,100,1,FALSE,FALSE
"1707013001025001","M1",287058.682211112,441.635667600373,44163.5667600373,100,649.98980669031,15.3848566501667,3,FALSE,FALSE
"1707013001034602","M1",300702.800705177,441.635667600373,95393.3042016806,216,680.884318830146,31.7234505225672,2,FALSE,FALSE
"1707013001034602","M2",377285.446308524,441.635667600373,95393.3042016806,216,854.291158951232,25.2841197918016,2,FALSE,FALSE
"1708008305013401","M1",389461.352106716,441.635667600373,143089.956302521,324,881.861182596175,36.7404764371364,3,FALSE,FALSE
"1708010002017601","M1",706617.068160597,441.635667600373,706617.068160597,1600,1600,100,1,FALSE,FALSE
"1708010002017601","M2",515552.193544084,441.635667600373,264981.400560224,600,1167.36991906776,51.3975895900374,2,FALSE,FALSE
"1708010002017601","M3",79494.4201680671,441.635667600373,79494.4201680671,180,180,100,1,FALSE,FALSE
"1708010002028301","M3",NA,441.635667600373,151039.398319328,342,NA,NA,2,FALSE,NA
"1708010002031701","M1",444125.030012005,441.635667600373,88327.1335200746,200,1005.63668787251,19.8878981258244,3,FALSE,FALSE
"1708017001008901","M1",703433.658412175,441.635667600373,333876.564705882,756,1592.79177389426,47.4638312672619,2,FALSE,FALSE
"1708017001008901","M2",1085588.94365746,441.635667600373,333876.564705882,756,2458.10975720328,30.7553394548232,2,FALSE,FALSE
"1708017001008901","M3",2142635.72029735,441.635667600373,286179.912605042,648,4851.59120398803,13.3564427165121,3,FALSE,TRUE
"1708017001008902","M1",941447.150355527,441.635667600373,95393.3042016806,216,2131.72807230648,10.1326244564718,2,FALSE,TRUE
"1708017001011401","M1",88327.1335200746,441.635667600373,88327.1335200746,200,200,100,1,FALSE,FALSE
"1708017001011401","M2",811194.651655534,441.635667600373,176654.267040149,400,1836.79605422986,21.7770502652628,2,FALSE,TRUE
"1708017001011601","M1",510808.674854557,441.635667600373,476966.521008403,1080,1156.62912289226,93.3747887394845,2,FALSE,FALSE
"1708017001011601","M2",476966.521008403,441.635667600373,476966.521008403,1080,1080,100,1,FALSE,FALSE
"1708017001011601","M4",1430362.34932127,441.635667600373,333876.564705882,756,3238.78358170919,23.342096837512,2,FALSE,TRUE
"1708017001011601","M5",1000463.07136393,441.635667600373,572359.825210083,1296,2265.35840458708,57.2094904442386,2,FALSE,TRUE
"1708017001019101","M1",447391.49780938,441.635667600373,176654.267040149,400,1013.03298313807,39.4853876090905,2,FALSE,TRUE
"1708017001019101","M2",750780.634920634,441.635667600373,750780.634920634,1700,1700,100,1,FALSE,FALSE
"1708017001019101","M3",330878.91793384,441.635667600373,17665.4267040149,40,749.212398834702,5.33893994042471,2,FALSE,FALSE
"1708017001019101","M4",237649.99410289,441.635667600373,110408.916900093,250,538.113226665232,46.4586238753668,4,FALSE,FALSE
"1708017001019106","M1",841315.056596998,441.635667600373,88327.1335200746,200,1904.99798435276,10.4986987725318,2,FALSE,TRUE
"1708017001019106","M3",960509.309405813,441.635667600373,44163.5667600373,100,2174.89070714044,4.59793219363564,3,FALSE,TRUE
"1708017001019106","M4",168062.281184175,441.635667600373,8832.71335200746,20,380.545081644653,5.25561910130681,3,FALSE,FALSE
"1708017001035701","M1",535041.344243338,441.635667600373,309144.967320261,700,1211.49939530583,57.7796408906414,2,FALSE,TRUE
"1708017001035701","M2",126880.018135459,441.635667600373,88327.1335200746,200,287.295677056298,69.6146917521521,2,TRUE,FALSE
"1801009001041101","M1",44970.2380952382,423.611111111111,12708.3333333333,30,106.15925058548,28.2594308405029,2,TRUE,FALSE
"1801018003022701","M1",169781.746031747,423.611111111111,8472.22222222222,20,400.796252927402,4.9900666121304,2,TRUE,FALSE
"1801018003104403","M1",218988.095238096,423.611111111111,25416.6666666667,60,516.955503512883,11.6064147866268,2,TRUE,FALSE
"1801018003169701","M1",29980.1587301588,423.611111111111,8472.22222222222,20,70.7728337236536,28.2594308405029,2,TRUE,FALSE
"1801027001026301","M1",60490.780952381,423.611111111111,16944.4444444444,40,142.79790913349,28.0116146256787,3,TRUE,FALSE
"1801027001029701","M1",55136.9047619049,423.611111111111,22875,54,130.15925058548,41.4876389938464,2,TRUE,FALSE
"1801027001029701","M2",168759.630511464,423.611111111111,31347.2222222222,74,398.38339005985,18.5750716135236,3,TRUE,FALSE
"1801027001055801","M1",98412.6984126987,423.611111111111,33888.8888888889,80,232.318501170961,34.4354838709676,2,TRUE,FALSE
"1801027001065601","M4",NA,423.611111111111,33888.8888888889,80,NA,NA,3,TRUE,FALSE
"1801027001065601","M5",291984.126984128,423.611111111111,33888.8888888889,80,689.274004683844,11.6064147866268,2,TRUE,FALSE
"1801027001065601","M6",4236.11111111111,423.611111111111,4236.11111111111,10,10,100,1,FALSE,FALSE
"1802003003005601","M1",38452.380952381,423.611111111111,16944.4444444444,40,90.7728337236536,44.0660474716201,2,TRUE,FALSE
"1802003003019303","M1",260039.682539683,423.611111111111,152500,360,613.864168618268,58.6448954677246,2,TRUE,FALSE
"1802003003046001","M1",120897.817460318,423.611111111111,42361.1111111111,100,285.398126463701,35.0387724120953,3,TRUE,FALSE
"1802003003053201","M1",154464.285714286,423.611111111111,25416.6666666667,60,364.637002341922,16.4547206165703,2,TRUE,FALSE
"1802031002032401","M1",567673.611111113,423.611111111111,84722.2222222222,200,1340.08196721312,14.9244602116337,3,TRUE,FALSE
"1803005002049201","M2",NA,423.611111111111,8472.22222222222,20,NA,NA,3,TRUE,FALSE
"1803013006001301","M1",85181.5476190477,423.611111111111,42361.1111111111,100,201.08430913349,49.7303844496465,4,TRUE,FALSE
"1803013006029701","M1",93849.2063492065,423.611111111111,50833.3333333333,120,221.545667447307,54.1649048625792,2,TRUE,FALSE
"1803013006047001","M1",17009.9206349207,423.611111111111,12708.3333333333,30,40.1545667447307,74.7113029277965,2,TRUE,FALSE
"1803013006058501","M2",296942.372960373,494.903954933955,296942.372960373,600,600,100,1,FALSE,FALSE
"1803031002101502","M1",747202.825396826,423.611111111111,22875,54,1763.88863700234,3.06141776001068,5,TRUE,FALSE
"1804014007039705","M1",137250,423.611111111111,137250,324,324,100,1,FALSE,FALSE
"1804014007069203","M1",124677.26966034,494.903954933955,118776.949184149,240,251.922152606313,95.2675251132265,2,TRUE,FALSE
"1805005005006801","M1",40734.1269841271,423.611111111111,8472.22222222222,20,96.1592505854805,20.798830979055,2,TRUE,FALSE
"1805005005006801","M2",29816.4682539683,423.611111111111,19062.5,45,70.3864168618268,63.9327898852103,2,TRUE,FALSE
"1805005005006801","M4",55724.2063492065,423.611111111111,12708.3333333333,30,131.545667447307,22.8057682036674,2,TRUE,FALSE
"1805005005009201","M1",192261.904761905,423.611111111111,84722.2222222222,200,453.864168618268,44.0660474716201,2,TRUE,FALSE
"1805005005009201","M2",50833.3333333333,423.611111111111,50833.3333333333,120,120,100,1,FALSE,FALSE
"1805005005009201","M3",65682.6497067865,423.611111111111,42361.1111111111,100,155.054123897988,64.4936087387081,2,FALSE,FALSE
"1805005005017501","M1",134143.682539683,423.611111111111,61000,144,316.667053864169,45.473628608604,2,FALSE,FALSE
"1805005005017501","M2",NA,423.611111111111,106750,252,NA,NA,2,FALSE,FALSE
"1805005005017501","M3",183000,423.611111111111,183000,432,432,100,1,FALSE,FALSE
"1805005005030001","M1",15576.3888888889,423.611111111111,8472.22222222222,20,36.7704918032787,54.3914400356665,2,FALSE,FALSE
"1805005005030001","M2",120051.587301588,423.611111111111,25416.6666666667,60,283.400468384076,21.1714540706706,2,TRUE,FALSE
"1805005005030001","M3",128392.857142858,423.611111111111,42361.1111111111,100,303.091334894615,32.9933549683201,2,TRUE,FALSE
"1805005005041101","M1",686547.61904762,423.611111111111,152500,360,1620.70257611241,22.2125888676955,3,TRUE,FALSE
"1805005005041101","M3",199662.698412699,423.611111111111,33888.8888888889,80,471.334894613584,16.9730696611348,3,TRUE,FALSE
"1805005005041101","M4",460734.126984128,423.611111111111,33888.8888888889,80,1087.63466042155,7.35541105034234,3,TRUE,FALSE
"1805007004061101","M1",NA,423.611111111111,50833.3333333333,120,NA,NA,4,FALSE,NA
"1805007004061101","M2",NA,423.611111111111,NA,NA,NA,NA,2,FALSE,FALSE
"1805014003011501","M3",1019350,337.583333333333,405100,1200,3019.55072821526,39.7410114288517,2,FALSE,FALSE
"1805014003011502","M1",143773.80952381,423.611111111111,50833.3333333333,120,339.400468384076,35.3564626976898,3,TRUE,FALSE
"1805014003019301","M1",141428.571428572,423.611111111111,33888.8888888889,80,333.864168618268,23.9618406285072,2,TRUE,FALSE
"1805014003039601","M1",NA,423.611111111111,NA,NA,NA,NA,3,TRUE,FALSE
"1805014003041901","M1",1485669.2409188,423.611111111111,83875,198,3507.15361790669,5.64560385918254,5,TRUE,FALSE
"1805014003062801","M1",111448.412698413,423.611111111111,25416.6666666667,60,263.091334894615,22.8057682036674,2,TRUE,FALSE
"1806008011011503","M1",797738.095238098,423.611111111111,152500,360,1883.18501170961,19.1165497686912,2,TRUE,FALSE
"1806011001008601","M1",25416.6666666667,423.611111111111,25416.6666666667,60,60,100,1,FALSE,FALSE
"1806011001008604","M1",NA,423.611111111111,NA,NA,NA,NA,3,TRUE,FALSE
"1901011005035801","M1",956700.061570598,494.903954933955,395923.163947164,800,1933.1024778298,41.3842519563742,4,TRUE,FALSE
"1901011005049701","M1",204759.340498679,494.903954933955,34643.2768453769,70,413.735510612365,16.919021501537,4,TRUE,FALSE
"1901011005049701","M4",109454.441949861,494.903954933955,9898.0790986791,20,221.162997100049,9.04310407357722,5,TRUE,FALSE
"1902001306001501","M1",504000,525,504000,960,960,100,1,FALSE,FALSE
"1902001306004502","M1",575105.028967699,494.903954933955,427597.017062937,864,1162.05381515783,74.3511177133096,2,TRUE,FALSE
"1902001306008301","M1",4949.03954933955,494.903954933955,4949.03954933955,10,10,100,1,FALSE,FALSE
"1902001306011501","M1",128508.863146377,494.903954933955,29694.2372960373,60,259.664247709491,23.1067621088627,2,FALSE,FALSE
"1902001306012801","M1",146343.117585193,494.903954933955,39592.3163947164,80,295.700036595428,27.0544437265169,3,TRUE,FALSE
"1902001306019101","M1",49490.3954933955,494.903954933955,49490.3954933955,100,100,100,1,FALSE,FALSE
"1902008001006601","M3",584478.46999001,494.903954933955,53449.6271328671,108,1180.99373456817,9.14484106382579,2,FALSE,FALSE
"1902008001006603","M1",258350.265068265,494.903954933955,59388.4745920746,120,522.021015376088,22.9875802822893,2,FALSE,FALSE
"1902008001006603","M2",118776.949184149,494.903954933955,118776.949184149,240,240,100,1,FALSE,FALSE
"1902008001024301","M1",34898.7827505828,494.903954933955,29694.2372960373,60,70.5162737186855,85.0867421602017,2,FALSE,FALSE
"1902008001024303","M1",209392.696503496,494.903954933955,178165.423776224,360,423.097642312113,85.0867421602017,2,FALSE,FALSE
"1902008001025704","M2",567252.315811966,494.903954933955,69286.5536907537,140,1146.18666946734,12.214415306807,3,FALSE,FALSE
"1902025003005901","M1",NA,423.611111111111,NA,NA,NA,NA,2,FALSE,TRUE
"1902025003007701","M1",219266.869561091,494.903954933955,49490.3954933955,100,443.049337907093,22.5708496648222,4,TRUE,FALSE
"1902025003031201","M1",511101.779448621,428.035714285714,85607.1428571428,200,1194.0633979609,16.7495294087014,3,FALSE,FALSE
"1902025003031207","M1",413614.661654135,428.035714285714,85607.1428571428,200,966.308763146917,20.6973182514327,2,FALSE,FALSE
"1902025003058601","M2",203071.7000777,494.903954933955,98980.790986791,200,410.325474373709,48.741794621761,2,FALSE,FALSE
"1902025003074601","M1",254985.170915751,494.903954933955,195981.966153846,396,515.22152606313,76.8601426702575,2,FALSE,FALSE
"1902025003074601","M3",NA,494.903954933955,8908.27118881119,18,NA,NA,3,TRUE,FALSE
"1902026005021701","M1",49297.7605783106,494.903954933955,19796.1581973582,40,99.6107630315652,40.1563031771221,2,TRUE,FALSE
"1902026005021701","M2",302148.250804751,494.903954933955,49490.3954933955,100,610.518965937689,16.3795075303535,2,FALSE,TRUE
"1902026005029701","M3",164881.722887228,494.903954933955,106899.254265734,216,333.159032663685,64.8339017774873,2,FALSE,FALSE
"1902026005031701","M1",207859.661072261,494.903954933955,207859.661072261,420,420,100,1,FALSE,FALSE
"1902027012002404","M1",10887.887008547,494.903954933955,10887.887008547,22,22,100,1,FALSE,FALSE
"1902027012005201","M1",213798.508531469,494.903954933955,213798.508531469,432,432,100,1,FALSE,FALSE
"1903007058005504","M1",356330.847552448,494.903954933955,356330.847552448,720,720,100,1,FALSE,FALSE
"1903007058008003","M2",NA,494.903954933955,NA,NA,NA,NA,1,FALSE,FALSE
"1903007058008003","M3",NA,494.903954933955,NA,NA,NA,NA,1,FALSE,FALSE
"1903007058008003","M4",NA,494.903954933955,NA,NA,NA,NA,1,FALSE,FALSE
"1903007058008017","M1",675399.441780442,494.903954933955,98980.790986791,200,1364.7081116387,14.6551484741925,2,FALSE,FALSE
"1903007058008018","M1",35633.0847552448,494.903954933955,35633.0847552448,72,72,100,1,FALSE,FALSE
"1904020004000116","M1",675035.050960151,494.903954933955,395923.163947164,800,1363.97182570552,58.6522378925382,3,FALSE,FALSE
"1904020004001601","M2",445504.221911421,494.903954933955,118776.949184149,240,900.183192051625,26.6612398586349,2,FALSE,FALSE
"1904020004003501","M1",80121.0773115772,494.903954933955,49490.3954933955,100,161.89217425484,61.7695082917267,2,FALSE,FALSE
"1904020004003503","M1",801841.507310266,441.635667600373,211985.120448179,480,1815.61763719645,26.437284490207,3,FALSE,FALSE
"1904020004012902","M1",609850,337.583333333333,405100,1200,1806.51690940509,66.426170369763,2,FALSE,FALSE
"1904020004017301","M1",371440.319181203,494.903954933955,178165.423776224,360,750.530108878948,47.9660969947927,2,FALSE,FALSE
"1904020004020701","M1",98980.790986791,494.903954933955,98980.790986791,200,200,100,1,FALSE,FALSE
"1904020004020701","M2",850849.532656233,494.903954933955,791846.327894328,1600,1719.22152606313,93.065377308523,2,FALSE,FALSE
"1904020004020701","M3",148471.186480187,494.903954933955,148471.186480187,300,300,100,1,FALSE,FALSE
"1904020004020711","M3",529962.801120448,441.635667600373,529962.801120448,1200,1200,100,1,FALSE,FALSE
"1904020004034006","M2",440509.851126651,494.903954933955,277146.214763015,560,890.091596025813,62.9148733119552,2,FALSE,FALSE
"1905017001011601","M1",44445.0384865135,494.903954933955,29694.2372960373,60,89.8053815157826,66.8111409219452,2,TRUE,FALSE
"1905017001011601","M2",64241.1966838717,494.903954933955,49490.3954933955,100,129.805381515783,77.0384084482979,2,TRUE,FALSE
"1905017001011601","M3",157983.995748696,494.903954933955,98980.790986791,200,319.22152606313,62.6524164790965,2,TRUE,FALSE
"1905017001025001","M1",98980.790986791,494.903954933955,98980.790986791,200,200,100,1,FALSE,FALSE
"1905017001035901","M2",128025.238823676,494.903954933955,59388.4745920746,120,258.687039267571,46.3880990480852,3,TRUE,FALSE
"1905017001043701","M1",379630.521305822,494.903954933955,29694.2372960373,60,767.079182780999,7.82187828151895,3,TRUE,FALSE
"1905017001043705","M1",48787.3925081051,494.903954933955,19796.1581973582,40,98.5795163318423,40.5763808632926,2,FALSE,FALSE
"1905017001043705","M2",118391.679353979,494.903954933955,59388.4745920746,120,239.22152606313,50.1627098425633,2,TRUE,FALSE
"1906004003033004","M3",37117.7966200466,494.903954933955,37117.7966200466,75,75,100,1,FALSE,FALSE
"1906004003049301","M1",208030.886602287,494.903954933955,39592.3163947164,80,420.345977291793,19.031941382055,2,FALSE,TRUE
"1906004003083501","M1",29694.2372960373,494.903954933955,29694.2372960373,60,60,100,1,FALSE,FALSE
"1906021004041301","M1",34546.9593878344,494.903954933955,19796.1581973582,40,69.8053815157826,57.3021723131135,2,TRUE,FALSE
"1906021004129202","M1",129144.721921967,494.903954933955,49490.3954933955,100,260.949060185226,38.3216555480285,2,TRUE,FALSE
"1906021004137601","M1",526610.256082806,494.903954933955,138573.107381507,280,1064.06556430345,26.3141679792347,3,TRUE,FALSE
"1906021004155202","M1",84037.3548812299,494.903954933955,69286.5536907537,140,169.805381515783,82.4473280824658,2,TRUE,FALSE
"1906021004221001","M1",332226.415947386,494.903954933955,26724.8135664336,54,671.294728270502,8.04415672071842,3,TRUE,FALSE
"1906021004231101","M1",126724.885904518,494.903954933955,24745.1977466977,50,256.059553861171,19.5267074577146,3,TRUE,FALSE
"1906021004231101","M2",19699.8407398158,494.903954933955,4949.03954933955,10,39.8053815157826,25.12223126422,2,TRUE,FALSE
"1906028005021701","M2",89082.7118881119,494.903954933955,89082.7118881119,180,180,100,1,FALSE,FALSE
"1906028005026302","M3",19796.1581973582,494.903954933955,19796.1581973582,40,40,100,1,FALSE,FALSE
"1907007005001302","M1",525981.716224951,441.635667600373,397472.100840336,900,1190.98559018766,75.5676649167679,3,TRUE,FALSE
"1907007005004701","M1",140748.079098679,494.903954933955,9898.0790986791,20,284.394734969256,7.03247899514105,3,FALSE,FALSE
"1907007005004701","M3",391264.725147075,494.903954933955,49490.3954933955,100,790.587186152693,12.6488263092954,3,FALSE,FALSE
"1907007005004701","M7",148471.186480187,494.903954933955,148471.186480187,300,300,100,1,FALSE,FALSE
"1907007005008501","M2",911978.427855477,494.903954933955,356330.847552448,720,1842.73820963338,39.0722890661308,4,FALSE,FALSE
"1907007005008501","M7",340127.436187146,494.903954933955,213798.508531469,432,687.259482968845,62.8583541887022,2,FALSE,TRUE
"1907007005029201","M1",121968.481270263,494.903954933955,49490.3954933955,100,246.448790829606,40.5763808632925,2,FALSE,FALSE
"1907007005029203","M2",173216.384226884,494.903954933955,173216.384226884,350,350,100,1,FALSE,FALSE
"1907007005061301","M3",601776.949184149,494.903954933955,118776.949184149,240,1215.94693916814,19.7377033708552,2,FALSE,FALSE
"1907007005073502","M1",312698.792432567,494.903954933955,148471.186480187,300,631.837327859498,47.4805755804778,2,FALSE,TRUE
"1907007005073502","M2",293443.220185562,494.903954933955,19796.1581973582,40,592.929632628865,6.74616308560132,3,FALSE,FALSE
"1907007005073510","M1",1046237.59379188,494.903954933955,267248.135664336,540,2114.02148510109,25.5437328241808,5,FALSE,FALSE
"1908006003010601","M1",NA,494.903954933955,123725.988733489,250,NA,NA,2,TRUE,FALSE
"1908006003010601","M2",24745.1977466977,494.903954933955,24745.1977466977,50,50,100,1,FALSE,FALSE
"1908006003010601","M4",NA,494.903954933955,593884.745920746,1200,NA,NA,6,FALSE,FALSE
"2001017005000101","M1",315000,525,315000,600,600,100,1,FALSE,FALSE
"2001017005000101","M2",315000,525,315000,600,600,100,1,FALSE,FALSE
"2001017005000101","M3",525000,525,525000,1000,1000,100,2,FALSE,FALSE
"2001017005000101","M4",210000,525,210000,400,400,100,1,FALSE,FALSE
"2001017005007701","M1",748934.90088343,525,630000,1200,1426.54266834939,84.1194607511098,3,FALSE,FALSE
"2001017005007702","M1",252334.087481146,525,157500,300,480.636357106946,62.4172507060775,2,FALSE,FALSE
"2001017005011601","M1",945000,525,945000,1800,1800,100,1,FALSE,FALSE
"2001017005011601","M4",1050000,525,1050000,2000,2000,100,1,FALSE,FALSE
"2001017005019601","M1",128367.269984917,525,52500,100,244.509085685556,40.8982757101313,2,FALSE,FALSE
