"y2_hhid","plotnum","soil","soilq","erosion","slope","irrig","fallow","fallow_years","org","orgQ1","inorg1","inorg_type1","inorgQ1","voucher1","inorg2","inorg_type2","inorgQ2","voucher2","pest","pestQ","pestU","short_rain","short_rain_crop","owned","nitrogen_kg","phosphorous_kg","potassium_kg","fam_lab_days","hir_lab_days"
"5101013041004901","M1","LOAM","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,50,0
"5101013041005901","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,24,3
"5101013041009201","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",75,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,57,4
"5101013041009201","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,45,0
"5101013041009201","M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5101013041011401","M1","OTHER","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Pigeon pea","OWNED",0,0,0,27,0
"5102001012000401","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,200,0
"5102001012000401","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,144,0
"5102001012000401","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,44,0
"5102001012000601","M1","CLAY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"YES",100,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,73,14
"5102001012000601","M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5102001012000601","M3","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"SHARED - OWN",0,0,0,5,0
"5102001012001101","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,73,0
"5102001012001101","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,99,0
"5102001012001101","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,50,0
"5102001012005001","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,63,0
"5102001012005001","M2","SANDY","AVERAGE","YES","FLAT BOTTOM","NO",1,4,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,37,0
"5102001012005002","M1","LOAM","AVERAGE","NO","FLAT TOP","NO",2008,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,80,9
"5102001012008601","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,59,0
"5102001012008601","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,22,0
"5102001012008901","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,205,0
"5102001012008901","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,76,0
"5102001012018401","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",700,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,190,0
"5102001012018401","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,70,0
"5102001012018401","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,72,0
"5102002051000701","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,30,0
"5102002051000701","M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"5102002051000701","M3","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,34,0
"5102002051003301","M1","CLAY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,22,21
"5102002051003301","M2","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,15,0
"5102002051005501","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"5102002051005501","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,41,0
"5102002051005501","M3","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,34,0
"5102002051005501","M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"5102002051005501","M5","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"5102002051005801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,211,0
"5102002051005801","M2","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,81,0
"5102002051005801","M3","SANDY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,85,0
"5102002051005801","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,53,0
"5102002051006701","M1","CLAY","BAD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"SHARED - OWN",0,0,0,77,0
"5102002051012101","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,36,0
"5102002051012101","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,55,0
"5102002051012101","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Sweet Potatoes","OWNED",0,0,0,0,0
"5102002051012101","M4","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,35,0
"5102002051012101","M5","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,30,0
"5102002051012301","M1","LOAM","AVERAGE","YES","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,198,0
"5102002051012301","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,104,0
"5102011011003601","M1","SANDY","BAD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,67,0
"5102011011003601","M2","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,64,0
"5102011011003601","M3","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,40,0
"5102011011003601","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,34,0
"5102011011004401","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,60,0
"5102011011004801","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,81,6
"5102011011004902","M1","SANDY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,75,0
"5102011011004902","M2","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,95,0
"5102011011004902","M3","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,125,0
"5102011011004903","M1","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5102011011004903","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5102011011004903","M3","SANDY","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,28,2
"5102011011006802","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,112,0
"5102011011006802","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,103,0
"5102011011007201","M1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"OWNED",0,0,0,0,0
"5102011011007201","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,26,37
"5102011011007201","M3","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,30,12
"5102011011009201","M1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Sweet Potatoes","OWNED",0,0,0,0,0
"5102011011009201","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,148,0
"5102011011012501","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Sweet Potatoes","OWNED",0,0,0,0,0
"5102016012003401","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,164,7
"5102016012003401","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,71,5
"5102016012003401","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,43,4
"5102016012003401","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,26,0
"5102016012003401","M5","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,141,6
"5102016012003601","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,48,7
"5102016012003601","M2","LOAM","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,44,10
"5102016012003601","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,56,10
"5102016012003601","M4","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","UREA",25,"NO","NO",NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",11.5,0,0,168,0
"5102016012003601","M5","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"YES",100,"YES","UREA",10,"NO","NO",NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",4.6,0,0,60,0
"5102016012004401","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,58,0
"5102016012004401","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",250,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,58,0
"5102016012004801","M1","SANDY","GOOD","NO","FLAT BOTTOM","NO",2009,1,"YES",105,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,53,0
"5102016012004801","M2","LOAM","GOOD","NO","FLAT TOP","NO",2009,1,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,100,0
"5102016012005901","M1","LOAM","GOOD","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,8,25
"5102016012005901","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"YES","Sulphate of Ammonium (SA)",10,"NO","NO",NA,NA,NA,"YES",3,"KG","NO",NA,"OWNED",0,0,0,28,0
"5102016012005901","M3","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,16,4
"5102016012006201","M1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"SHARED - OWN",0,0,0,0,0
"5102016012006201","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,5,0
"5102016012006201","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,110,0
"5102016012006801","M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Banana","OWNED",0,0,0,0,0
"5102016012006801","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,151,12
"5102016012006801","M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","Tomatoes","OWNED",0,0,0,0,0
"5102016012009201","M1","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Cassava","OWNED",0,0,0,50,0
"5102016012009201","M2","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Cassava","OWNED",0,0,0,49,0
"5102022012003401","M1","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,30,16
"5102022012003401","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,20,20
"5102022012003401","M3","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,40,44
"5102022012003401","M4","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,27,0
"5102022012003401","M5","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,25,0
"5102022012003601","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,27,0
"5102022012003601","M2","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,115,0
"5102022012003601","M3","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"YES",70,"NO",NA,NA,NA,NA,NA,NA,NA,"YES",2,"MILLILITRE","NO",NA,"USED FREE OF CHARGE",0,0,0,96,6
"5102022012004401","M1","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","USED FREE OF CHARGE",0,0,0,24,0
"5102022012004401","M2","CLAY","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Cassava","USED FREE OF CHARGE",0,0,0,27,0
"5102022012004801","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,20,3
"5102022012004801","M2","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","OWNED",0,0,0,22,4
"5102022012004801","M3","SANDY","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,3,2
"5102022012005901","M1","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"YES",20,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Banana","SHARED - OWN",0,0,0,39,0
"5102022012005901","M2","LOAM","AVERAGE","NO","FLAT TOP","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"SHARED - OWN",0,0,0,30,0
"5102022012006801","M1","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,68,0
"5102022012006801","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,131,0
"5102022012006801","M3","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,27,0
"5102022012007201","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,128,0
"5102022012007201","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,53,0
"5102022012011401","M1","CLAY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"YES","Cassava","USED FREE OF CHARGE",0,0,0,39,0
"5201004013000201","M1","LOAM","GOOD","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,81,40
"5201004013000201","M2","SANDY","AVERAGE","YES","VERY STEEP","NO",0,NA,"YES",600,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,51,12
"5201004013000201","M3","SANDY","AVERAGE","NO","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,38,17
"5201004013000201","M4",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5201004013000901","M1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,0,0
"5201004013000901","M2","LOAM","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,21,2
"5201004013001501","M1","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,34,0
"5201004013001501","M2","LOAM","AVERAGE","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"USED FREE OF CHARGE",0,0,0,44,0
"5201004013001601","M1","SANDY","GOOD","NO","FLAT BOTTOM","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,37,0
"5201004013002901","M1","LOAM","GOOD","YES","SLIGHTLY SLOPED","NO",0,NA,"NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,"NO",NA,"OWNED",0,0,0,15,10
