"hhid","plotnum","hir.lab.days","fam.lab.days","area.est","area.gps","plot.dist","soil","soilq","eroscont","erosion","irrigation","slope","ownership","land.title","cultivate","pest","pest.kg","pest.unit","pest.type","pest.price","org.fert","org.fert.kg","org.fert.price","fert.type","fert","fert.kg","fert.price","N_share","P_share","K_share","nitrogen.kg","phosphorous.kg","potassium.kg","plot.value","maize.price","maize.value","output.kg.old","output.kg.new","maize.share","crop.count","beans","cash.crop","total.plot","inter.crop","seed.type","soh","aoh","hh.size","own.sh","rent.sh","plots","plot.missing","region","year","voucher"
11020100040284,"M3",0,140,0.40468564224,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,"CAN","YES",50,22000,26,NA,NA,13,NA,NA,83236.2065265286,443.562065265286,44356.2065265286,100,187.654024193315,53.2895579670508,2,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",55,5,75000,15000,5,"NO","Iringa",2008,NA
11020100040284,"M4",0,140,0.40468564224,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,"CAN","YES",50,22000,26,NA,NA,13,NA,NA,44356.2065265286,443.562065265286,44356.2065265286,100,100,100,1,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",55,5,75000,15000,5,"NO","Iringa",2008,NA
11020100040284,"M5",0,60,0.40468564224,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,"CAN","YES",50,22000,26,NA,NA,13,NA,NA,NA,443.562065265286,0,0,NA,NA,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",55,5,75000,15000,5,"NO","Iringa",2008,NA
11020100040343,"M1",0,0,0.20234282112,NA,NA,NA,NA,NA,NA,NA,NA,"Used free of charge",NA,"NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",86,1,1000,0,3,"YES","Iringa",2008,NA
11020100040343,"M2",0,0,0.40468564224,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",86,1,1000,0,3,"YES","Iringa",2008,NA
11020100040343,"M3",0,0,0.40468564224,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",86,1,1000,0,3,"YES","Iringa",2008,NA
11020100040354,"M1",0,27,0.20234282112,0.3293,0.2,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,28387.9721769783,64,NA,NA,3,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",36,7,36000,80000,4,"YES","Iringa",2008,NA
11020100040354,"M2",0,13,0.10117141056,1.2972,1.7,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",36,7,36000,80000,4,"YES","Iringa",2008,NA
11020100040354,"M3",0,26,0.60702846336,0.136,0.1,"Sandy","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,628323.515243254,443.562065265286,239523.515243254,540,1416.54024193315,38.1210490189156,2,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",36,7,36000,80000,4,"YES","Iringa",2008,NA
11020100040354,"M4",0,0,0.60702846336,0.612199999999999,1.7,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",36,7,36000,80000,4,"YES","Iringa",2008,NA
11020120010028,"M1",7,42,0.40468564224,NA,NA,"Sandy","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,15968.2343495503,36,NA,NA,3,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",34,4,18000,15000,2,"NO","Iringa",2008,NA
11020120010028,"M2",6,34,0.80937128448,NA,NA,"Loam","Good","YES","YES","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,143714.109145953,443.562065265286,143714.109145953,324,324,100,1,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",34,4,18000,15000,2,"NO","Iringa",2008,NA
11020120010042,"M1",10,34,0.80937128448,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,412356.482580456,443.562065265286,310493.4456857,700,929.647764927404,75.2973358737288,3,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",38,5,1600,0,3,"NO","Iringa",2008,NA
11020120010042,"M2",0,34,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"YES",600,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,576630.684844872,443.562065265286,576630.684844872,1300,1300,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",38,5,1600,0,3,"NO","Iringa",2008,NA
11020120010042,"M3",0,50,0.80937128448,NA,NA,"Loam","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",38,5,1600,0,3,"NO","Iringa",2008,NA
11020120010044,"M1",14,64,1.21405692672,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,479047.030486509,1080,NA,NA,3,TRUE,FALSE,"NO","YES","TRADITIONAL","Male",44,8,7660000,0,2,"NO","Iringa",2008,NA
11020120010044,"M2",15,31,0.80937128448,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,558888.20223426,443.562065265286,558888.20223426,1260,1260,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",44,8,7660000,0,2,"NO","Iringa",2008,NA
11020120010112,"M1",0,52,0.80937128448,NA,NA,"Loam","Good","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,266137.239159172,600,NA,NA,2,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",48,10,230000,280000,3,"NO","Iringa",2008,NA
11020120010112,"M2",0,140,1.0117141056,NA,NA,"Loam","Average","NO","NO","NO","Very steep","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,88712.4130530572,200,NA,NA,2,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",48,10,230000,280000,3,"NO","Iringa",2008,NA
11020120010112,"M3",0,360,1.82108539008,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,377027.755475493,850,NA,NA,3,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",48,10,230000,280000,3,"NO","Iringa",2008,NA
11020120010124,"M1",20,360,2.83279949568,5.20909999999999,0,"Loam","Average","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"YES",500,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,576630.684844872,1300,NA,NA,6,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",47,6,148000,0,1,"NO","Iringa",2008,NA
11020120010175,"M1",0,194,1.0117141056,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,53227.4478318343,120,NA,NA,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Female",40,3,6000,0,1,"NO","Iringa",2008,NA
11020120010193,"M1",40,40,1.21405692672,1.72,0,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"YES",1000,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,354849.652212229,800,NA,NA,3,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",39,4,2536000,0,2,"YES","Iringa",2008,NA
11020120010193,"M2",0,0,0.80937128448,0.600999999999999,0.3,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",39,4,2536000,0,2,"YES","Iringa",2008,NA
11020120010355,"M1",12,73,1.21405692672,NA,NA,"Loam","Average","YES","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,1035084.65487572,443.562065265286,862284.654875716,1944,2333.57344085918,83.3057132876974,2,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",67,9,3795000,0,2,"NO","Iringa",2008,NA
11020120010355,"M2",0,24,0.20234282112,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,95809.4060973018,443.562065265286,95809.4060973018,216,216,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",67,9,3795000,0,2,"NO","Iringa",2008,NA
11020280020148,"M1",0,90,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Flat top","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,332991.669046413,443.562065265286,239523.515243254,540,750.721703054695,71.9307831121352,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",36,7,64000,0,2,"NO","Iringa",2008,NA
11020280020148,"M2",0,115,0.60702846336,NA,NA,"Loam","Good","NO","NO","NO","Flat top","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,407189.975913533,443.562065265286,407189.975913533,918,918,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",36,7,64000,0,2,"NO","Iringa",2008,NA
11020280020263,"M1",59,5,0.5058570528,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","YES",0.2,"MILLILITRE","Pesticide",1500,"NO",0,0,"UREA","YES",50,30000,46,NA,NA,23,NA,NA,319364.686991006,443.562065265286,319364.686991006,720,720,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",40,3,12000,0,2,"NO","Iringa",2008,NA
11020280020263,"M2",20,36,0.80937128448,0.723899999999999,2.2,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",40,3,12000,0,2,"NO","Iringa",2008,NA
11020280020297,"M1",0,24,0.20234282112,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Used free of charge",NA,"YES","YES",0.1,"MILLILITRE","Herbicide",1500,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,35484.9652212229,443.562065265286,35484.9652212229,80,80,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Female",54,6,75000,0,3,"NO","Iringa",2008,NA
11020280020297,"M2",0,162,0.60702846336,NA,NA,"Loam","Average","NO","NO","NO","Very steep","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,44356.2065265286,443.562065265286,44356.2065265286,100,100,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Female",54,6,75000,0,3,"NO","Iringa",2008,NA
11020280020297,"M3",0,112,0.40468564224,NA,NA,"Loam","Average","YES","YES","NO","Very steep","Used free of charge",NA,"YES","YES",0.1,"MILLILITRE","Herbicide",1500,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",54,6,75000,0,3,"NO","Iringa",2008,NA
11020280020336,"M1",0,45,0.0485622759833485,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"YES",40,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,5,18000,0,5,"NO","Iringa",2008,NA
11020280020336,"M2",0,29,1.61874256896,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,5,18000,0,5,"NO","Iringa",2008,NA
11020280020336,"M3",0,16,1.21405692672,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,5,18000,0,5,"NO","Iringa",2008,NA
11020280020336,"M4",1,28,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Rented in",NA,"YES","YES",0.05,"MILLILITRE","Herbicide",750,"YES",400,0,"UREA","YES",40,24000,46,NA,NA,18.4,NA,NA,159682.343495503,443.562065265286,159682.343495503,360,360,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",32,5,18000,0,5,"NO","Iringa",2008,NA
11020280020336,"M5",1,44,0.40468564224,NA,NA,"Loam","Average","NO","YES","NO","Slightly sloped","Rented in",NA,"YES","YES",0.05,"MILLILITRE","Herbicide",750,"YES",400,0,"UREA","YES",25,15000,46,NA,NA,11.5,NA,NA,202882.343495503,443.562065265286,159682.343495503,360,457.393360214794,78.7068705656204,2,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",32,5,18000,0,5,"NO","Iringa",2008,NA
11020280020511,"M1",0,88,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,79841.1717477515,180,NA,NA,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",34,8,27000,0,3,"NO","Iringa",2008,NA
11020280020511,"M2",0,80,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,119761.757621627,443.562065265286,119761.757621627,270,270,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",34,8,27000,0,3,"NO","Iringa",2008,NA
11020280020511,"M3",0,87,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",34,8,27000,0,3,"NO","Iringa",2008,NA
11020280020558,"M1",5,102,0.80937128448,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Rented in",NA,"YES","YES",0.25,"MILLILITRE","Herbicide",4500,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,412970.035121643,443.562065265286,279444.10111713,630,931.03100436385,67.6669194739077,2,FALSE,FALSE,"YES","NO","TRADITIONAL","Female",37,5,100000,0,2,"NO","Iringa",2008,NA
11020280020558,"M2",0,24,0.10117141056,0.0214,0,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","YES",0.05,"MILLILITRE","Herbicide",900,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,23952.3515243254,54,NA,NA,2,FALSE,FALSE,"YES","NO","TRADITIONAL","Female",37,5,100000,0,2,"NO","Iringa",2008,NA
11020280020656,"M1",0,20,0.10117141056,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","YES",0.02,"MILLILITRE","Herbicide",300,"YES",840,42000,"CAN","YES",25,30000,26,NA,NA,6.5,NA,NA,119990.414834091,443.562065265286,53227.4478318343,120,270.515502181925,44.3597498228765,2,FALSE,FALSE,"NO","YES","TRADITIONAL","Female",58,5,75000,0,4,"NO","Iringa",2008,NA
11020280020656,"M2",28,55,0.80937128448,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","YES",0.04,"MILLILITRE","Herbicide",600,"YES",1120,48000,"CAN","YES",50,60000,26,NA,NA,13,NA,NA,280130.07275452,443.562065265286,79841.1717477515,180,631.546506545775,28.5014639673181,2,FALSE,FALSE,"NO","YES","TRADITIONAL","Female",58,5,75000,0,4,"NO","Iringa",2008,NA
11020280020656,"M3",14,40,0.70819987392,NA,NA,"Loam","Good","NO","NO","NO","Very steep","Owned","NO","YES","YES",0.04,"MILLILITRE","Herbicide",600,"YES",840,42000,"CAN","YES",25,3000,26,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",58,5,75000,0,4,"NO","Iringa",2008,NA
11020280020656,"M4",0,10,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",58,5,75000,0,4,"NO","Iringa",2008,NA
11020280021138,"M1",0,6,0.0485622759833485,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"YES",60,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,48014.4585106333,443.562065265286,15968.2343495503,36,108.247441047324,33.2571372142288,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Female",35,3,2000,0,3,"NO","Iringa",2008,NA
11020280021138,"M2",0,26,0.40468564224,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",35,3,2000,0,3,"NO","Iringa",2008,NA
11020280021138,"M3",1,26,0.20234282112,NA,NA,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","YES",0.01,"MILLILITRE","Herbicide",1000,"YES",200,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,199602.929369379,443.562065265286,199602.929369379,450,450,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Female",35,3,2000,0,3,"NO","Iringa",2008,NA
11020280050048,"M1",0,14,0.10117141056,NA,NA,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","YES","YES","NO",0,NA,NA,0,"YES",5,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,443.562065265286,NA,NA,NA,NA,2,FALSE,FALSE,NA,NA,"TRADITIONAL","Male",57,5,18000,0,4,"YES","Iringa",2008,NA
11020280050048,"M2",0,43,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Rented in",NA,"YES","YES",0.1,"MILLILITRE","Herbicide",1200,"YES",50,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,319364.686991006,443.562065265286,319364.686991006,720,720,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",57,5,18000,0,4,"YES","Iringa",2008,NA
11020280050048,"M3",0,0,0.40468564224,NA,NA,NA,NA,NA,NA,NA,NA,"Rented in",NA,"NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,5,18000,0,4,"YES","Iringa",2008,NA
11020280050048,"M4",0,23,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Flat bottom","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,5,18000,0,4,"YES","Iringa",2008,NA
11020280050078,"M1",6,0,0.40468564224,NA,NA,"Loam","Bad","NO","YES","NO","Very steep","Owned","YES","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",33,8,16000,0,1,"NO","Iringa",2008,NA
11020280050137,"M1",0,32,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","YES",0.1,"MILLILITRE","Herbicide",300,"YES",100,7000,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,79841.1717477515,443.562065265286,79841.1717477515,180,180,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",36,6,144000,0,3,"NO","Iringa",2008,NA
11020280050137,"M2",0,76,0.80937128448,NA,NA,"Loam","Average","YES","YES","NO","Slightly sloped","Owned","NO","YES","YES",0.25,"MILLILITRE","Herbicide",800,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,641538.553218998,443.562065265286,354849.652212229,800,1446.33322697536,55.3122880038507,3,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",36,6,144000,0,3,"NO","Iringa",2008,NA
11020280050137,"M3",0,30,0.40468564224,NA,NA,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","YES",0.15,"MILLILITRE","Herbicide",500,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",36,6,144000,0,3,"NO","Iringa",2008,NA
11020280050148,"M1",0,12,0.10117141056,0.0284,0.2,"Loam","Average","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,10444.2876828559,443.562065265286,4435.62065265286,10,23.5463951963733,42.4693458026231,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",59,5,10200,0,3,"NO","Iringa",2008,NA
11020280050148,"M2",0,27,0.20234282112,0.410799999999999,2.3,"Loam","Average","NO","NO","NO","Flat top","Owned","NO","YES","YES",1,"LITRE","Herbicide",1000,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,15968.2343495503,443.562065265286,15968.2343495503,36,36,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",59,5,10200,0,3,"NO","Iringa",2008,NA
11020280050148,"M3",0,27,0.20234282112,0.2268,2.3,"Loam","Average","NO","NO","NO","Flat top","Owned","NO","YES","YES",1,"LITRE","Herbicide",1000,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,21290.9791327337,443.562065265286,21290.9791327337,48,48,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",59,5,10200,0,3,"NO","Iringa",2008,NA
11020280050235,"M1",6,26,0.20234282112,NA,NA,"Clay","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"YES",150,1500,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,33335.7520586355,443.562065265286,13306.8619579586,30,75.1546506545775,39.9176893761168,2,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",61,2,2500,0,3,"YES","Iringa",2008,NA
11020280050235,"M2",0,0,0.40468564224,NA,NA,NA,NA,NA,NA,NA,NA,"Used free of charge",NA,"NO",NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",61,2,2500,0,3,"YES","Iringa",2008,NA
11020280050235,"M3",0,57,0.40468564224,NA,NA,"Clay","Bad","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"YES",100,100,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,62098.68913714,443.562065265286,62098.68913714,140,140,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",61,2,2500,0,3,"YES","Iringa",2008,NA
11020280050603,"M1",51,50,0.80937128448,0.152,1.4,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,3,40500,0,5,"NO","Iringa",2008,NA
11020280050603,"M2",50,43,1.61874256896,1.0217,1.9,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"YES",1400,0,"MRP","YES",50,30000,NA,12.4696,NA,NA,6.2348,NA,709699.304424458,443.562065265286,709699.304424458,1600,1600,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",51,3,40500,0,5,"NO","Iringa",2008,NA
11020280050603,"M3",0,39,0.20234282112,0.1031,2.5,"Loam","Good","NO","NO","NO","Flat bottom","Owned","NO","YES","NO",0,NA,NA,0,"YES",80,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,3,40500,0,5,"NO","Iringa",2008,NA
11020280050603,"M4",0,40,0.20234282112,0.389999999999999,1.3,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,3,40500,0,5,"NO","Iringa",2008,NA
11020280050603,"M5",36,48,1.21405692672,0.423299999999999,1.3,"Loam","Good","NO","NO","NO","Slightly sloped","Owned","NO","YES","NO",0,NA,NA,0,"NO",0,0,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,3,40500,0,5,"NO","Iringa",2008,NA
