"y2_hhid","plotnum","hir.lab.days","fam.lab.days","area.est","area.gps","plot.dist","main.crop","soil","soilq","eroscont","erosion","slope","irrigation","ownership","land.title","cultivate","org.fert","org.fert.kg","org.fert.price","pest","pest.type","pest.price","pest.kg","nitrogen.kg","phosphorous.kg","potassium.kg","voucher","plot.value","maize.price","maize.value","output.kg.old","output.kg.new","maize.share","crop.count","beans","cash.crop","total.plot","inter.crop","seed.type","soh","aoh","schl","hh.size","own.sh","rent.sh","plots","plot.missing","region","year"
1303017003045301,"M3",0,50,0.80937128448,0.522044897079468,0,11,"Sandy","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,39527.757858699,494.096973233738,39527.757858699,80,80,100,1,FALSE,FALSE,"NO","NO","None purchased","Female",57,1969,3,12000,0,3,"YES","Singida",2010
1303017003056901,"M1",0,96,0.40468564224,0.485623210668564,0.2,11,"Loam","Average","NO","YES","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,98819.3946467476,494.096973233738,98819.3946467476,200,200,100,1,FALSE,FALSE,"YES","NO","None purchased","Female",59,1963,2,28000,0,2,"NO","Singida",2010
1303017003056901,"M2",0,71,0.80937128448,1.16185355186462,NA,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,174742.379982639,494.096973233738,148229.091970121,300,353.660089919181,84.8272136300584,2,TRUE,FALSE,"NO","YES","None purchased","Female",59,1963,2,28000,0,2,"NO","Singida",2010
1304012003034701,"M1",10,72,1.21405692672,1.4366352558136,0,14,"Loam","Average","NO","NO","Flat bottom","NO","Owned","YES","YES","YES",1000,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,1978,8,6006000,360000,4,"NO","Singida",2010
1304012003034701,"M2",0,120,0.80937128448,0.801278293132782,0,14,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","YES",3000,0,"NO",NA,0,0,0,0,0,NA,625676.080451183,494.096973233738,98819.3946467476,200,1266.30219237388,15.7940183002501,2,FALSE,FALSE,"NO","YES","IMPROVED","Male",51,1978,8,6006000,360000,4,"NO","Singida",2010
1304012003034701,"M3",32,96,6.0702846336,5.68583822250366,1.2,41,"Loam","Average","YES","YES","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,1978,8,6006000,360000,4,"NO","Singida",2010
1304012003034701,"M4",54,54,0.40468564224,5.77082252502441,1.2,41,"Loam","Average","YES","YES","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,1978,8,6006000,360000,4,"NO","Singida",2010
1304012003039601,"M1",0,121,1.21405692672,1.2585734128952,0,14,"Sandy","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",48,NA,4,12000,0,1,"NO","Singida",2010
1304012003039602,"M1",0,19,0.10117141056,0.141640096902847,7.6,11,"Sandy","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,29645.8183940243,494.096973233738,29645.8183940243,60,60,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",37,1989,5,8000,0,2,"NO","Singida",2010
1304012003039602,"M2",0,34,0.5058570528,0.607029020786285,6.8,11,"Loam","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,190587.326748227,494.096973233738,49409.6973233738,100,385.728585829785,25.9249647740985,2,FALSE,FALSE,"NO","YES","None purchased","Male",37,1989,5,8000,0,2,"NO","Singida",2010
1304012003046001,"M1",13,10,1.61874256896,1.29499518871307,1.5,41,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,444707.059712962,494.096973233738,49409.6973233738,100,900.040040323398,11.1106168081221,2,FALSE,FALSE,"NO","YES","None purchased","Male",52,1971,7,578000,0,4,"NO","Singida",2010
1304012003046001,"M2",13,24,1.61874256896,0.971246421337128,0,41,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,1971,7,578000,0,4,"NO","Singida",2010
1304012003046001,"M3",4,142,0.60702846336,0.768903374671936,0,14,"Loam","Average","YES","YES","Flat bottom","NO","Owned","NO","YES","YES",1000,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",52,1971,7,578000,0,4,"NO","Singida",2010
1304012003046001,"M4",5,52,1.61874256896,0.566560387611389,0.1,14,"Sandy","Average","YES","YES","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,148229.091970121,494.096973233738,148229.091970121,300,300,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",52,1971,7,578000,0,4,"NO","Singida",2010
1304012003059901,"M1",0,125,0.60702846336,1.42449474334717,0.1,14,"Sandy","Average","YES","YES","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",45,1981,9,38500,0,2,"NO","Singida",2010
1304012003059901,"M2",0,120,0.40468564224,0.696059942245483,0.1,14,"Loam","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","YES",300,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",45,1981,9,38500,0,2,"NO","Singida",2010
1304012003064802,"M1",7,66,1.21405692672,0.861981213092804,0.1,14,"Loam","Average","NO","NO","Flat bottom","NO","Owned","YES","YES","YES",600,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",26,1999,4,4940000,0,2,"NO","Singida",2010
1304012003064802,"M2",40,16,0.80937128448,0.675825595855713,1.8,41,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",26,1999,4,4940000,0,2,"NO","Singida",2010
1304012003076801,"M1",0,84,0.60702846336,0.485623210668564,1.7,14,"Sandy","Bad","NO","NO","Flat top","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",35,1993,6,20000,0,2,"YES","Singida",2010
1304012003076801,"M2",0,0,0.80937128448,2.06389856338501,0,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",35,1993,6,20000,0,2,"YES","Singida",2010
1401010022000903,"M1",0,56,1.21405692672,2.72758364677429,0.1,11,"Sandy","Average","NO","NO","Flat top","NO","Owned","NO","YES","YES",5400,0,"NO",NA,0,0,0,0,0,NA,290009.281632845,494.096973233738,148229.091970121,300,586.948104002355,51.1118441228998,3,FALSE,FALSE,"YES","YES","None purchased","Male",68,NA,11,462000,0,2,"NO","Tabora",2010
1401010022000903,"M2",0,70,2.0234282112,2.78423976898193,0.1,11,"Sandy","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,527711.98570172,494.096973233738,148229.091970121,300,1068.03322887809,28.0890137018615,3,FALSE,FALSE,"YES","YES","None purchased","Male",68,NA,11,462000,0,2,"NO","Tabora",2010
1401010022001601,"M1",25,10,0.80937128448,0.983386993408203,3.9,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,296458.183940243,494.096973233738,296458.183940243,600,600,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",32,1993,6,10000,0,4,"NO","Tabora",2010
1401010022001601,"M2",6,18,0.80937128448,0.368264257907867,3.2,12,"Clay","Good","NO","NO","Flat bottom","NO","Rented in",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",32,1993,6,10000,0,4,"NO","Tabora",2010
1401010022001601,"M3",36,22,0.80937128448,1.02790248394012,4.1,11,"Loam","Good","NO","NO","Flat top","NO","Owned","NO","YES","YES",750,70000,"NO",NA,0,0,0,0,0,NA,592916.367880486,494.096973233738,592916.367880486,1200,1200,100,1,FALSE,FALSE,"YES","NO","IMPROVED","Male",32,1993,6,10000,0,4,"NO","Tabora",2010
1401010022001601,"M4",0,18,0.40468564224,0.258999019861221,3.8,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,247048.486616869,494.096973233738,247048.486616869,500,500,100,1,FALSE,FALSE,"YES","YES","None purchased","Male",32,1993,6,10000,0,4,"NO","Tabora",2010
1401010022003501,"M1",8,10,0.10117141056,1.09499931335449,NA,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",39,1987,1,4000,0,2,"NO","Tabora",2010
1401010022003501,"M2",10,21,0.20234282112,1.4249804019928,NA,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,59291.6367880486,494.096973233738,59291.6367880486,120,120,100,1,FALSE,FALSE,"YES","NO","None purchased","Female",39,1987,1,4000,0,2,"NO","Tabora",2010
1401010022004501,"M1",0,88,1.21405692672,0.546326100826263,0.5,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,266476.46846201,494.096973233738,213449.892436975,432,539.320179838361,80.1008410494623,2,TRUE,FALSE,"YES","YES","IMPROVED","Male",62,1966,7,8000,0,2,"YES","Tabora",2010
1401010022004501,"M2",0,0,2.42811385344,4.26490497589111,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",62,1966,7,8000,0,2,"YES","Tabora",2010
1401015003000301,"M1",0,174,4.0468564224,27.5995845794678,0.1,11,"Clay","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","YES",600,0,"NO",NA,0,0,0,0,0,NA,NA,494.096973233738,691735.762527233,1400,NA,NA,4,TRUE,FALSE,"YES","YES","None purchased","Male",54,1980,4,2005000,0,4,"NO","Tabora",2010
1401015003000301,"M2",0,51,3.64217078016,2.14483594894409,0.7,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,148229.091970121,494.096973233738,148229.091970121,300,300,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",54,1980,4,2005000,0,4,"NO","Tabora",2010
1401015003000301,"M3",0,49,0.80937128448,6.37380456924438,2.8,43,"Clay","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,307997.951773327,494.096973233738,59291.6367880486,120,623.355269224904,19.2506594432435,3,FALSE,FALSE,"NO","YES","None purchased","Male",54,1980,4,2005000,0,4,"NO","Tabora",2010
1401015003000301,"M4",0,105,4.0468564224,7.68903398513794,1.1,12,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",54,1980,4,2005000,0,4,"NO","Tabora",2010
1401015003001401,"M1",0,36,0.60702846336,0.971246421337128,0,11,"Loam","Good","YES","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,494.096973233738,19763.8789293495,40,NA,NA,2,TRUE,FALSE,"YES","YES","None purchased","Male",58,1964,11,32000,50000,2,"NO","Tabora",2010
1401015003001401,"M2",0,18,1.41639974784,6.5154447555542,0.3,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,59291.6367880486,494.096973233738,59291.6367880486,120,120,100,1,FALSE,FALSE,"NO","NO","None purchased","Male",58,1964,11,32000,50000,2,"NO","Tabora",2010
1401015003001404,"M1",0,29,0.40468564224,0.157827541232109,0,11,"Loam","Average","NO","NO","Flat bottom","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,49409.6973233738,494.096973233738,49409.6973233738,100,100,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",23,1993,4,3000,0,1,"NO","Tabora",2010
1401015003007001,"M1",0,72,1.21405692672,0.74866908788681,0,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,741145.459850607,494.096973233738,741145.459850607,1500,1500,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",74,1950,3,12107000,0,5,"NO","Tabora",2010
1401015003007001,"M2",0,46,0.80937128448,0.74866908788681,0,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,197638.789293495,494.096973233738,197638.789293495,400,400,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",74,1950,3,12107000,0,5,"NO","Tabora",2010
1401015003007001,"M3",0,44,2.0234282112,16.5921268463135,0.7,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",74,1950,3,12107000,0,5,"NO","Tabora",2010
1401015003007001,"M4",0,72,0.80937128448,1.04004299640656,0.1,21,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",74,1950,3,12107000,0,5,"NO","Tabora",2010
1401015003007001,"M5",0,26,0.80937128448,0.975293278694153,0,21,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",74,1950,3,12107000,0,5,"NO","Tabora",2010
1401015003013101,"M1",0,93,0.80937128448,3.64622092247009,0.1,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","YES","YES","YES",300,0,"NO",NA,0,0,0,0,0,NA,1080458.18394024,494.096973233738,296458.183940243,600,2186.7330553938,27.4381913475921,3,FALSE,FALSE,"YES","YES","None purchased","Male",61,NA,11,5292500,0,3,"NO","Tabora",2010
1401015003013101,"M2",0,55,0.60702846336,1.64707207679749,1.7,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",61,NA,11,5292500,0,3,"NO","Tabora",2010
1401015003013101,"M3",0,42,0.60702846336,1.05623042583466,1.5,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",61,NA,11,5292500,0,3,"NO","Tabora",2010
1401015003050603,"M1",0,121,1.61874256896,2.21363234519958,0.3,11,"Sandy","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","YES",1000,0,"NO",NA,0,0,0,0,0,NA,261283.813902565,494.096973233738,160087.419327731,324,528.810796375719,61.2695508905228,2,FALSE,FALSE,"NO","YES","None purchased","Male",39,1987,8,1715000,0,2,"NO","Tabora",2010
1401015003050603,"M2",12,156,1.61874256896,3.53290867805481,0.3,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",39,1987,8,1715000,0,2,"NO","Tabora",2010
1401015003050604,"M1",0,120,0.0809371296540572,0.404686003923416,2.2,12,"Loam","Good","NO","YES","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",80,NA,11,3949500,0,4,"NO","Tabora",2010
1401015003050604,"M2",0,84,1.61874256896,0.647497594356537,2,11,"Loam","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,175013.576252723,494.096973233738,69173.5762527233,140,354.208962478164,39.5246915889743,2,FALSE,FALSE,"NO","YES","None purchased","Female",80,NA,11,3949500,0,4,"NO","Tabora",2010
1401015003050604,"M3",0,64,0.80937128448,0.687966227531433,7.5,11,"Clay","Bad","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,108701.334111422,494.096973233738,108701.334111422,220,220,100,1,FALSE,FALSE,"YES","NO","None purchased","Female",80,NA,11,3949500,0,4,"NO","Tabora",2010
1401015003050604,"M4",0,136,1.21405692672,0.930777788162231,2,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,49409.6973233738,494.096973233738,49409.6973233738,100,100,100,1,FALSE,FALSE,"YES","NO","IMPROVED","Female",80,NA,11,3949500,0,4,"NO","Tabora",2010
1401015003051201,"M1",0,34,0.40468564224,0.174014985561371,2.6,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,49409.6973233738,494.096973233738,49409.6973233738,100,100,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",31,1994,5,42000,0,2,"NO","Tabora",2010
1401015003051201,"M2",0,58,0.40468564224,0.129499509930611,1.3,12,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",31,1994,5,42000,0,2,"NO","Tabora",2010
1401015003051301,"M1",0,260,8.0937128448,11.5254573822021,0.3,14,"Sandy","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","YES",10000,0,"NO",NA,0,0,0,0,0,NA,2168870.85156421,494.096973233738,266812.365546219,540,4389.56514420541,12.3019019483705,5,FALSE,FALSE,"NO","NO","None purchased","Male",50,1977,12,4964000,0,2,"NO","Tabora",2010
1401015003051301,"M2",0,461,3.64217078016,4.11565685272217,1.3,12,"Loam","Good","YES","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",50,1977,12,4964000,0,2,"NO","Tabora",2010
1401015003051303,"M1",0,30,0.40468564224,0.469435751438141,0.2,11,"Loam","Average","NO","NO","Flat bottom","NO","Rented in",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,738687.275910364,494.096973233738,444687.275910364,900,1495.02489577268,60.1996664098929,2,FALSE,FALSE,"NO","YES","None purchased","Male",35,1992,6,32000,200000,2,"NO","Tabora",2010
1401015003051303,"M2",25,50,2.0234282112,1.80489957332611,0.9,11,"Loam","Average","NO","NO","Flat bottom","NO","Rented in",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,399525.27234636,494.096973233738,148229.091970121,300,808.596882777017,37.1013055318356,2,FALSE,TRUE,"NO","YES","None purchased","Male",35,1992,6,32000,200000,2,"NO","Tabora",2010
1402004003002401,"M1",0,0,9.71245541376,10.0214014053345,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",37,1989,6,6818000,0,3,"YES","Tabora",2010
1402004003002401,"M2",35,49,4.0468564224,4.81576347351074,0.6,50,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,2048845.18093963,494.096973233738,373537.311764706,756,4146.64588518011,18.2316026237471,2,FALSE,TRUE,"YES","YES","None purchased","Male",37,1989,6,6818000,0,3,"YES","Tabora",2010
1402004003002401,"M3",23,28,2.42811385344,1.83727443218231,0.8,50,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,534192.241337289,494.096973233738,106724.946218487,216,1081.14858069487,19.9787525837728,3,FALSE,TRUE,"NO","YES","None purchased","Male",37,1989,6,6818000,0,3,"YES","Tabora",2010
1402004003002801,"M1",0,319,3.23748513792,2.30671000480652,0.1,50,"Loam","Average","NO","NO","Flat bottom","NO","Rented in",NA,"YES","NO",0,0,"YES","Herbicide",4500,300,0,0,0,NA,518879.943290086,494.096973233738,118583.273576097,240,1050.15810943781,22.8537015372363,4,FALSE,TRUE,"NO","YES","None purchased","Female",34,1991,8,190000,0,1,"NO","Tabora",2010
1402004003007201,"M1",0,444,8.0937128448,13.8726358413696,0.4,13,"Clay","Good","NO","YES","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,NA,55,124455000,0,4,"YES","Tabora",2010
1402004003007201,"M2",0,0,0.80937128448,2.95420789718628,1.3,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,NA,55,124455000,0,4,"YES","Tabora",2010
1402004003007201,"M3",0,222,2.42811385344,1.226198554039,1.3,22,"Loam","Good","NO","NO","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,NA,55,124455000,0,4,"YES","Tabora",2010
1402004003007201,"M4",0,0,3.23748513792,5.05857515335083,0.5,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",57,NA,55,124455000,0,4,"YES","Tabora",2010
1402004003010101,"M1",22,140,3.23748513792,3.42769050598145,0.2,13,"Loam","Average","YES","YES","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",69,1957,8,254000,450000,4,"NO","Tabora",2010
1402004003010101,"M2",0,147,4.0468564224,2.72758364677429,1.3,50,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,910578.398963029,494.096973233738,345867.881263617,700,1842.91434331914,37.9833171594552,2,FALSE,TRUE,"NO","YES","None purchased","Male",69,1957,8,254000,450000,4,"NO","Tabora",2010
1402004003010101,"M3",0,144,6.0702846336,4.62556123733521,1.6,50,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,905877.42393285,494.096973233738,247048.486616869,500,1833.40006720566,27.271734573571,2,FALSE,TRUE,"NO","YES","None purchased","Male",69,1957,8,254000,450000,4,"NO","Tabora",2010
1402004003010101,"M4",0,78,2.42811385344,2.75591158866882,1.2,50,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,381174.653496454,494.096973233738,98819.3946467476,200,771.45717165957,25.9249647740985,2,FALSE,TRUE,"NO","YES","None purchased","Male",69,1957,8,254000,450000,4,"NO","Tabora",2010
1402004003013301,"M1",0,180,5.26091334912,4.47339916229248,NA,13,"Loam","Average","NO","NO","Flat bottom","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",54,NA,8,108000,0,2,"YES","Tabora",2010
1402004003013301,"M2",0,0,3.23748513792,4.87808513641357,NA,NA,NA,NA,NA,NA,NA,NA,"Rented in",NA,"NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",54,NA,8,108000,0,2,"YES","Tabora",2010
